company_name,industry,website,telephone,fax,address,address_maplink,email_all
Adrian Reusser,Dachdeckerei,NA,tel:031 781 30 03,fax:031 781 30 13,"Aeschistrasse 6
3110 Münsingen",https://www.google.com/maps/place/Aeschistrasse%206+3110+M%C3%BCnsingen,website not accessible
"Ernst Hänni, Gipserei Malerei, AG",Malerei und Gipserei ohne ausgeprägten Schwerpunkt,http://www.ernsthaenniag.ch/,tel:031 971 52 70,NA,"Neuhausweg 1
3097 Liebefeld",https://www.google.com/maps/place/Neuhausweg%20%201+3097+Liebefeld,info@haenni-kreativ.ch
BSgroup Financial Solutions AG,Erbringung von Beratungsleistungen auf dem Gebiet der Informationstechnologie,http://www.bsgroup.ch/,tel:044 441 44 44,NA,"Buckhauserstrasse 24
8048 Zürich",https://www.google.com/maps/place/Buckhauserstrasse%2024+8048+Z%C3%BCrich,info@bsgroup.ch
J. Hegner AG,Andere Holdinggesellschaften,http://www.hegnermetall.ch/,NA,fax:055 450 60 31,"Rüsselhofweg 23
8854 Galgenen",https://www.google.com/maps/place/R%C3%BCsselhofweg%2023+8854+Galgenen,website not accessible
bath service gmbh,Hausmeisterdienste; Facility Management,NA,NA,NA,"Renggstrasse 8
6014 Luzern",https://www.google.com/maps/place/Renggstrasse%208+6014+Luzern,website not accessible
STA Strassen- und Tiefbau AG,Bau von Strassen,NA,tel:062 205 19 80,fax:062 025 19 81,"Belchenstrasse 3
4600 Olten",https://www.google.com/maps/place/Belchenstrasse%203+4600+Olten,website not accessible
Rowa-Leuchten Truniger AG,Grosshandel mit sonstigen Maschinen und Ausrüstungen,http://www.rowa-leuchten.ch/,tel:055 285 90 20,fax:055 285 90 29,"Ernetschwilerstrasse 23
8737 Gommiswald",https://www.google.com/maps/place/Ernetschwilerstrasse%2023+8737+Gommiswald,info@rowa-leuchten.ch
Landgasthof Alpenrose,"Hotels, Gasthöfe und Pensionen mit Restaurant",http://www.landgasthofalpenrose.ch/,tel:033 951 14 10,NA,"Dorfstrasse
3858 Hofstetten b. Brienz",https://www.google.com/maps/place/Dorfstrasse+3858+Hofstetten%20b.%20Brienz,website not accessible
"Bucher AG, Widnau",Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,http://www.bucher-widnau.ch/,tel:071 727 08 60,fax:071 727 08 61,"Espenstrasse 21
9443 Widnau",https://www.google.com/maps/place/Espenstrasse%2021+9443+Widnau,Naturpool-Holzrost-Sichtschutz-be9107a1-4d7f91e3-mh981@1199w.webp
Elektro Schwegler AG,Elektroinstallation,http://www.elektro-schwegler.ch/,tel:071 633 11 81,NA,"Bienenstrasse 2
8575 Istighofen",https://www.google.com/maps/place/Bienenstrasse%202+8575+Istighofen,info@elektro-schwegler.ch
Andenmatten Egon Bau und Transport,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,NA,tel:079 220 75 89,NA,"Obere Tamattenstrasse 23
3910 Saas-Grund",https://www.google.com/maps/place/Obere%20Tamattenstrasse%2023+3910+Saas-Grund,website not accessible
Neuhof Garage Frei GmbH,lnstandhaltung und Reparatur von Automobilen,http://www.neuhofgarage.ch/,tel:071 966 20 68,fax:071 966 51 60,"Wilerstrasse 48
9542 Münchwilen TG",https://www.google.com/maps/place/Wilerstrasse%2048+9542+M%C3%BCnchwilen%20TG,marie.exemple@exemplesa.ch
Walz Backkunst,Herstellung von Backwaren (ohne Dauerbackwaren),http://www.walz-backkunst.ch/,tel:071 669 38 48,NA,"Hauptstrasse 67
8274 Tägerwilen",https://www.google.com/maps/place/Hauptstrasse%2067+8274+T%C3%A4gerwilen,office@walz-backkunst.ch
Käslin Boden GmbH,Verlegen von Fussboden,http://www.may-boden.ch/,NA,NA,"Ledergasse 40
6375 Beckenried",https://www.google.com/maps/place/Ledergasse%2040+6375+Beckenried,info@kaeslin-boden.ch
Christian Sumi,Glaserei,NA,NA,NA,"Oensgasse 8
3362 Niederönz",https://www.google.com/maps/place/Oensgasse%208+3362+Nieder%C3%B6nz,website not accessible
Storentechnik Loriol GmbH,Sonstige Bauinstallation,NA,tel:062 216 15 50,fax:062 216 27 22,"Gässli 5
4614 Hägendorf",https://www.google.com/maps/place/G%C3%A4ssli%205+4614+H%C3%A4gendorf,website not accessible
M. Bobnar AG,Artikel im Shop,http://www.bobnar.ch/,tel:062 216 12 12,NA,"Industriestrasse Ost 9
4614 Hägendorf",https://www.google.com/maps/place/Industriestrasse%20Ost%209+4614+H%C3%A4gendorf,info@bobnar.ch
Carrosseriespritzwerk Grimm AG,Reparatur und Lackieren von Carrosserien,NA,tel:044 730 15 08,fax:044 730 89 19,"Bernstrasse 27
8952 Schlieren",https://www.google.com/maps/place/Bernstrasse%2027+8952+Schlieren,website not accessible
Boschung Küchen AG,Herstellung von Küchen- und Badzimmermöbeln (ohne Einbau),http://www.boschungag.ch/,tel:026 497 50 00,NA,"Bahnhofstrasse 37
3185 Schmitten FR",https://www.google.com/maps/place/Bahnhofstrasse%2037+3185+Schmitten%20FR,website not accessible
Neuschwander AG,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,http://www.paulneuschwander.ch/,tel:061 781 21 04,fax:061 781 24 06,"Industriestrasse 25
4227 Büsserach",https://www.google.com/maps/place/Industriestrasse%2025+4227+B%C3%BCsserach,info@neuschwander-ag.ch
Intrum AG,Inkassobüros und Auskunfteien,http://www.intrum.ch/,tel:044 806 53 94,fax:044 806 56 60,"Eschenstrasse 12
8603 Schwerzenbach",https://www.google.com/maps/place/Eschenstrasse%2012+8603+Schwerzenbach,inkasso.ch@intrum.com
Duee Home Design GmbH,Innenarchitektur und Raumgestaltung,http://www.duee.ch/,tel:062 788 60 62,NA,"Aeschwuhrstrasse 25
4665 Oftringen",https://www.google.com/maps/place/Aeschwuhrstrasse%2025+4665+Oftringen,website not accessible
AST Elektro Tüscher AG,Elektroinstallation,NA,tel:062 791 54 44,fax:062 791 54 43,"Alte Zofingerstrasse 99
4663 Aarburg",https://www.google.com/maps/place/Alte%20Zofingerstrasse%2099+4663+Aarburg,website not accessible
Segessenmann Immo GmbH,Werbeagenturen,http://www.seka.ch/,tel:033 335 33 51,NA,"Zelglistrasse 14 B
3608 Thun",https://www.google.com/maps/place/Zelglistrasse%2014%20B+3608+Thun,info@seka.ch
DINO POOL GmbH,Sonstiger Ausbau a. n. g.,http://www.dino-pool.ch/,tel:062 777 41 55,fax:062 777 41 56,"Wydestrasse 1
5734 Reinach AG",https://www.google.com/maps/place/Wydestrasse%201+5734+Reinach%20AG,website not accessible
Willy Dornbierer Transport AG,Güterbeförderung im Strassenverkehr,NA,tel:071 886 66 77,fax:071 886 66 79,"St. Annaschloss-Strasse 6a
9404 Rorschacherberg",https://www.google.com/maps/place/St.%20Annaschloss-Strasse%206a+9404+Rorschacherberg,website not accessible
Werkstätten des Blinden-Fürsorge-,Pflegeheime,http://www.bfvi.ch/,tel:041 349 89 89,NA,"Kantonsstrasse 2
6048 Horw",https://www.google.com/maps/place/Kantonsstrasse%202+6048+Horw,info@blickfeld-horw.ch
Rohrbach Küchen AG,"Einbau von Fenster, Türen und Innenausbau, Einbauküchen, Einbaumöbel",NA,tel:031 921 89 56,fax:031 921 67 85,"Scheunerweg 9
3063 Ittigen",https://www.google.com/maps/place/Scheunerweg%209+3063+Ittigen,website not accessible
Heinz Schmid,Sonstiger Fachdetailhandel a. n. g. (in Verkaufsräumen),NA,tel:091 857 66 63,NA,"in Arla 10
6528 Camorino",https://www.google.com/maps/place/in%20Arla%2010+6528+Camorino,website not accessible
Auto Sankt Gallen Thomas Kugler,"Handelsvermittlung und Grosshandel mit Automobilen mit einem Gesamtgewicht von 3,5 t oder weniger",http://www.autosanktgallen.ch/,tel:021 558 67 07,NA,"Zürcherstrasse 444
9015 St. Gallen",https://www.google.com/maps/place/Z%C3%BCrcherstrasse%20444+9015+St.%20Gallen,info@autosanktgallen.ch
HOF MANUFAKTUR Ducommun AG,lnstandhaltung und Reparatur von Automobilen,http://www.hofgarage.ch/,NA,NA,"Dammweg 4
5503 Schafisheim",https://www.google.com/maps/place/Dammweg%204+5503+Schafisheim,NA
Fankhauser Office GmbH,Reparatur von Datenverarbeitungsgeräten und peripheren Geräten,http://www.fbsg.ch/,tel:071 688 16 40,NA,"Hauptstrasse 9
8598 Bottighofen",https://www.google.com/maps/place/Hauptstrasse%209+8598+Bottighofen,info@fbsg.ch
CG AG,Reparatur und Lackieren von Carrosserien,NA,tel:032 653 25 52,fax:032 653 25 51,"Simplonstrasse 19
2540 Grenchen",https://www.google.com/maps/place/Simplonstrasse%2019+2540+Grenchen,website not accessible
Joe Frei,Detailhandel mit Getränken,NA,tel:044 500 75 79,NA,"Leopoldstrasse 15
6210 Sursee",https://www.google.com/maps/place/Leopoldstrasse%2015+6210+Sursee,website not accessible
