company_name,industry,website,telephone,fax,address,address_maplink,email
RS Reinigungen AG,Allgemeine Gebäudereinigung,http://www.rs-reinigung.ch/,tel:044 821 18 88,fax:044 821 08 88,"Industriestrasse 7
8117 Fällanden",https://www.google.com/maps/place/Industriestrasse%207+8117+F%C3%A4llanden,bad link
AG Sporthotel Stoos,"Hotels, Gasthöfe und Pensionen mit Restaurant",http://www.gipfelrestaurant-fronalpstock.ch/,tel:041 820 27 26,fax:041 820 28 78,"Ringstrasse,Stoos
6443 Morschach","https://www.google.com/maps/place/Ringstrasse,Stoos+6443+Morschach",support@dachcom.ch
Hotel Rössli,"Hotels, Gasthöfe und Pensionen mit Restaurant",http://www.roessliarth.ch/,tel:041 855 11 10,,"Gotthardstrasse 2
6415 Arth",https://www.google.com/maps/place/Gotthardstrasse%202+6415+Arth,ran2103@gmail.com
"Dorfpapeterie,Doris Zürcher",Detailhandel mit Schreibwaren und Bürobedarf,http://www.papeterie-steffisburg.ch/,tel:033 437 88 48,fax:033 437 53 32,"Oberdorfstrasse 23
3612 Steffisburg",https://www.google.com/maps/place/Oberdorfstrasse%2023+3612+Steffisburg,info@papeterie-steffisburg.ch
Regionalagentur Harald Czambor,Grosshandel mit sonstigen Maschinen und Ausrüstungen,http://www.k-a-b.ch/,tel:076 451 11 77,,"Luegetenweg 2
8634 Hombrechtikon",https://www.google.com/maps/place/Luegetenweg%202+8634+Hombrechtikon,F2MS_frontal_web_quadrat@2x.png
Saner Ernst,Zahnarztpraxen,,tel:062 391 22 77,,"Postackerstrasse 12
4710 Balsthal",https://www.google.com/maps/place/Postackerstrasse%2012+4710+Balsthal,website not accessible
Boni + Bea Bau GmbH,Maurerarbeiten,,,,"Hauptstrasse 89
4415 Lausen",https://www.google.com/maps/place/Hauptstrasse%2089+4415+Lausen,website not accessible
L'Orpailleur,Herstellung von Traubenwein,http://www.orpailleur.ch/,tel:027 203 04 46,fax:027 203 37 10,"rte d'Italie 81
1958 Uvrier",https://www.google.com/maps/place/rte%20d'Italie%2081+1958+Uvrier,info@orpailleur.ch
BRT Evolution Sàrl,Public-Relations-Beratung,,,,"Chemin du Closalet 3
1537 Champtauroz",https://www.google.com/maps/place/Chemin%20du%20Closalet%203+1537+Champtauroz,website not accessible
Sportverein Lyss,Sportvereine,http://www.svlyss.ch/,,,3250 Lyss,https://www.google.com/maps/place/undefined+3250+Lyss,
Flury Gartenbau AG,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,http://www.flurygartenbau.ch/,tel:032 685 75 65,fax:032 685 75 55,"Gartenstrasse 1
4528 Zuchwil",https://www.google.com/maps/place/Gartenstrasse%201+4528+Zuchwil,info@flurygartenbau.ch
Dimag Immobilien AG,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,tel:041 289 21 10,,"Merkurstrasse 11
6020 Emmenbrücke",https://www.google.com/maps/place/Merkurstrasse%2011+6020+Emmenbr%C3%BCcke,website not accessible
Brenner + Jöhr Holzbau GmbH,"Holzbau, Zimmerei",http://www.brennerjoehr.ch/,tel:071 620 05 45,,"Rebenäcker 2
8564 Engwilen",https://www.google.com/maps/place/Reben%C3%A4cker%202+8564+Engwilen,info@brennerjoehr.ch
Surber Automobile AG,"Handelsvermittlung und Grosshandel mit Automobilen mit einem Gesamtgewicht von 3,5 t oder weniger",http://www.us-car-center.ch/,tel:071 966 52 70,fax:071 966 52 40,"Bilchen 1
9553 Bettwiesen",https://www.google.com/maps/place/Bilchen%201+9553+Bettwiesen,info@us-car-center.ch
Murano + Gilgen AG,"Anbringen von Stuckaturen, Gipserei und Verputzerei",,tel:026 674 38 44,fax:026 674 38 45,"Allmendstrasse 24
3212 Gurmels",https://www.google.com/maps/place/Allmendstrasse%2024+3212+Gurmels,website not accessible
BBS Bucher,Erbringung von sonstigen Dienstleistungen der Informationstechnologie,http://www.bbsbucher.ch/,tel:041 496 00 44,fax:041 496 00 88,"Sagiweg 7
6207 Nottwil",https://www.google.com/maps/place/Sagiweg%207+6207+Nottwil,website not accessible
Radio TV M.Schneider,"Detailhandel mit Datenverarbeitungsgeräten, peripheren Geräten und Software",http://www.schneiderwynau.ch/,tel:062 929 17 70,,"Gässli 6
4923 Wynau",https://www.google.com/maps/place/G%C3%A4ssli%206+4923+Wynau,
Laube SA,"Holzbau, Zimmerei",http://www.laube-sa.ch/,tel:091 648 28 55,fax:091 648 11 94,"via Carona
6818 Melano",https://www.google.com/maps/place/via%20Carona+6818+Melano,info@laube-sa.ch
Despont SA,Sanitärinstallation und Spenglerei,http://www.despont.ch/,tel:032 322 39 74,fax:032 323 61 93,"rue du Fer 12
2502 Biel/Bienne",https://www.google.com/maps/place/rue%20du%20Fer%2012+2502+Biel/Bienne,
Michael Spanier,Sonstige Versicherungen (ohne Sozialversicherung) a. n. g.,,tel:041 921 60 94,,"Striegelhöhe 6
6214 Schenkon",https://www.google.com/maps/place/Striegelh%C3%B6he%206+6214+Schenkon,website not accessible
Sigtech AG,Grosshandel mit sonstigen Maschinen und Ausrüstungen,http://www.sigtech-ag.ch/,tel:062 738 32 32,fax:062 728 32 42,"Hauptstrasse 72
5037 Muhen",https://www.google.com/maps/place/Hauptstrasse%2072+5037+Muhen,
Dach Walser AG,Dachdeckerei,http://dach-walser.ch/,tel:081 738 12 43,fax:081 738 10 22,"Bodenstrasse 2
8882 Unterterzen",https://www.google.com/maps/place/Bodenstrasse%202+8882+Unterterzen,dach-walser@bluewin.ch
QP Maler GmbH,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,http://qp-maler.ch/,tel:062 216 10 43,fax:062 216 79 43,"Murgenthalerstrasse 8
4628 Wolfwil",https://www.google.com/maps/place/Murgenthalerstrasse%208+4628+Wolfwil,bad link
Wirtschaft zum Schütz,Ausschreibungen,http://www.wirtschaft-zum-schutz.ch/,tel:034 496 736 57,,"Langnaustrasse 29
3436 Zollbrück",https://www.google.com/maps/place/Langnaustrasse%2029+3436+Zollbr%C3%BCck,info@wirtschaft-zum-schutz.ch
Stauber Malergeschäft GmbH,Malerei,,tel:052 643 41 08,fax:052 640 14 53,"Chileweg 7
8207 Schaffhausen",https://www.google.com/maps/place/Chileweg%207+8207+Schaffhausen,website not accessible
Marc Hagmann,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,,tel:031 352 70 80,,"Alter Aargauer Stalden 32
3006 Bern",https://www.google.com/maps/place/Alter%20Aargauer%20Stalden%2032+3006+Bern,website not accessible
K. Greiner GmbH,Verlegen von Fussboden,http://www.kgreiner.ch/,tel:061 311 58 61,fax:061 311 58 61,"Zürcherstrasse 87
4052 Basel",https://www.google.com/maps/place/Z%C3%BCrcherstrasse%2087+4052+Basel,info@kgreiner.ch
Blumen Flückiger AG,Detailhandel mit Blumen und Pflanzen,http://www.blumen-flueckiger.ch/,tel:056 496 13 21,,"Vogelrüti 110
5443 Niederrohrdorf",https://www.google.com/maps/place/Vogelr%C3%BCti%20110+5443+Niederrohrdorf,
RD Hofmann AG,Mechanische Werkstätten,http://www.hofmannmechanik.ch/,tel:062 773 29 30,fax:062 773 29 31,"Oberkulmerstrasse 1147
5728 Gontenschwil",https://www.google.com/maps/place/Oberkulmerstrasse%201147+5728+Gontenschwil,
Helfenstein Metallbau AG,Herstellung von Ausbauelementen aus Metall,http://www.helfenstein-metallbau.ch/,tel:041 340 32 22,fax:041 340 53 93,"Technikumstrasse 8
6048 Horw",https://www.google.com/maps/place/Technikumstrasse%208+6048+Horw,info@helfenstein-metallbau.ch
KINTEC GmbH,Herstellung von sonstigen nicht wirtschaftszweigspezifischen Maschinen a. n. g.,http://www.kintec.ch/,tel:079 778 70 71,,"Zürichstrasse 38
8840 Einsiedeln",https://www.google.com/maps/place/Z%C3%BCrichstrasse%2038+8840+Einsiedeln,mail@kintec.ch
Falkenbräu Baden GmbH,Grosshandel mit sonstigen Getränken,http://www.falkenbraeu.ch/,tel:056 500 06 50,,"Bruggerstrasse 37
5400 Baden",https://www.google.com/maps/place/Bruggerstrasse%2037+5400+Baden,bad link
Steiner Bauingenieure AG,Bau-Ingenieurbüros,http://www.steiner-bauingenieure.ch/,tel:031 791 18 58,fax:031 791 28 13,"Hünigenstrasse 37
3504 Niederhünigen",https://www.google.com/maps/place/H%C3%BCnigenstrasse%2037+3504+Niederh%C3%BCnigen,info@steiner-bauingenieure.ch
Hotel Lyssach,"Hotels, Gasthöfe und Pensionen mit Restaurant",http://www.hotel-lyssach.ch/,tel:034 447 16 01,fax:034 445 52 29,"Bernstrasse
3421 Lyssach",https://www.google.com/maps/place/Bernstrasse+3421+Lyssach,
RCB GmbH,Event-Caterer,http://www.rcb.ch/,tel:061 935 27 27,fax:061 935 27 28,"Hauptstrasse 175
4416 Bubendorf",https://www.google.com/maps/place/Hauptstrasse%20175+4416+Bubendorf,info@rcb.ch
BTB Boucherie-Traiteur-Boissons SA,Detailhandel mit Fleisch und Fleischwaren,http://www.btb.swiss/,tel:027 783 12 29,,"Rue de la Commune
1937 Orsières",https://www.google.com/maps/place/Rue%20de%20la%20Commune+1937+Orsi%C3%A8res,info@btb.swiss
Ruedi Rüssel Tankstelle,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Zentrumsstrasse
8957 Spreitenbach",https://www.google.com/maps/place/Zentrumsstrasse+8957+Spreitenbach,website not accessible
Keller Verpackungstechnik AG,Grosshandel mit sonstigen Maschinen und Ausrüstungen,http://www.kellerverpackungstechnik.ch/,tel:071 845 53 43,fax:071 845 53 44,"Bleicheweg 4
9403 Goldach",https://www.google.com/maps/place/Bleicheweg%204+9403+Goldach,info@kellerverpackungstechnik.ch
Reichlin Bau AG,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,,tel:041 811 68 15,,"Muotastrasse 57
6438 Ibach",https://www.google.com/maps/place/Muotastrasse%2057+6438+Ibach,website not accessible
Prymo AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",,tel:041 761 03 60,,"Bösch 35
6331 Hünenberg",https://www.google.com/maps/place/B%C3%B6sch%20%2035+6331+H%C3%BCnenberg,website not accessible
Revisions-+ Treuhandbüro Rupf,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,,tel:081 252 07 22,fax:081 253 33 73,"Quaderstrasse 5
7002 Chur",https://www.google.com/maps/place/Quaderstrasse%205+7002+Chur,website not accessible
Promed AG,"Grosshandel mit medizinischen, chirurgischen und orthopädischen Erzeugnissen",https://promedag.ch/,tel:031 832 51 10,,"Dentenbergstrasse 84
3076 Worb",https://www.google.com/maps/place/Dentenbergstrasse%2084+3076+Worb,
Dachfenster Keller GmbH,"Einbau von Fenster, Türen und Innenausbau, Einbauküchen, Einbaumöbel",http://www.dachfenster.ch/,tel:052 336 15 95,fax:052 336 24 93,"Im Buck 20
8478 Thalheim an der Thur",https://www.google.com/maps/place/Im%20Buck%20%2020+8478+Thalheim%20an%20der%20Thur,info@dachfenster.ch
Inderbitzin Technik AG,"lnstallation von Heizungs-, Lüftungs- und Klimaanlagen",,tel:041 830 14 64,fax:041 831 00 64,"Balm
6436 Muotathal",https://www.google.com/maps/place/Balm+6436+Muotathal,website not accessible
Jakob Gschwend AG,Ausschreibungen,http://www.gschwend.ch/,tel:071 277 67 03,,"Egelsrütistrasse 8
9032 Engelburg",https://www.google.com/maps/place/Egelsr%C3%BCtistrasse%208+9032+Engelburg,bad link
hefe Möbel,Detailhandel mit Möbeln,http://www.hefemeubles.ch/,,,"Kantonsstrasse 101
3952 Susten",https://www.google.com/maps/place/Kantonsstrasse%20101+3952+Susten,he@hefemeubles.ch
Arnold Philipp Maler AG,Malerei,,tel:062 756 23 75,fax:062 756 46 70,"Stengelmattstrasse 2
6252 Dagmersellen",https://www.google.com/maps/place/Stengelmattstrasse%202+6252+Dagmersellen,website not accessible
Stuber + Althaus AG,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,,tel:062 961 36 83,fax:062 961 49 29,"Moos 21
3363 Oberönz",https://www.google.com/maps/place/Moos%2021+3363+Ober%C3%B6nz,website not accessible
LU Brandschutz AG,"Dämmung gegen Kälte, Wärme, Schall und Erschütterung",http://www.lu-ag.ch/,tel:041 450 16 16,fax:041 450 26 10,"Oberdorf 30
6037 Root",https://www.google.com/maps/place/Oberdorf%2030+6037+Root,info@lu-ag.ch
Hair-Point Ambiente,Coiffeursalons,,tel:071 420 03 47,,"Hubwiesen 6
8588 Zihlschlacht",https://www.google.com/maps/place/Hubwiesen%206+8588+Zihlschlacht,website not accessible
,,,,,,,website not accessible
GLASNESS Glassey Sébastien,"Sonstiger Detailhandel mit Metallwaren, Anstrichmitteln, Bau- und Heimwerkerbedarf",http://www.glasness.ch/,,,"Rue du Pont 19
1963 Vétroz",https://www.google.com/maps/place/Rue%20du%20Pont%2019+1963+V%C3%A9troz,info@glasness.ch
Vogt Elektroinstallationen AG,Elektroinstallation,,tel:031 771 02 43,,"Thunstrasse 4
3672 Oberdiessbach",https://www.google.com/maps/place/Thunstrasse%204+3672+Oberdiessbach,website not accessible
Parkgarage Baden AG,lnstandhaltung und Reparatur von Automobilen,http://www.parkgaragebaden.ch/,tel:056 222 94 33,,"Neuenhoferstrasse 107
5400 Baden",https://www.google.com/maps/place/Neuenhoferstrasse%20107+5400+Baden,info@effingermedien.ch
PrimoPrint GmbH,Grafikdesign und Visuelle Kommunikation,http://www.primoprint.ch/,tel:071 931 33 22,,"Konsumstrasse 7
9602 Bazenheid",https://www.google.com/maps/place/Konsumstrasse%207+9602+Bazenheid,bad link
Sportcars P.Schaufelberger,lnstandhaltung und Reparatur von Automobilen,,tel:055 246 51 51,fax:055 246 63 29,"Hauptstrasse 40
8637 Laupen ZH",https://www.google.com/maps/place/Hauptstrasse%2040+8637+Laupen%20ZH,website not accessible
OG Immobilien + Beteiligungen AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://www.orpundgarage.ch/,tel:032 344 80 00,fax:032 342 54 57,"Orpundstrasse 77
2501 Biel/Bienne",https://www.google.com/maps/place/Orpundstrasse%20%2077+2501+Biel/Bienne,info@orpundgarage.ch
DUE VALLI SA,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,tel:091 993 13 84,,"Riva Caccia 1e
6900 Lugano",https://www.google.com/maps/place/Riva%20Caccia%201e+6900+Lugano,website not accessible
RUBAG Rollmaterial&Baumaschinen AG,"Grosshandel mit Bergwerks-, Bau- und Baustoffmaschinen",,tel:071 951 95 55,,"Bürerfeld 3
9245 Oberbüren",https://www.google.com/maps/place/B%C3%BCrerfeld%203+9245+Oberb%C3%BCren,website not accessible
Paul Jans Fugenabdichtungen,Abdichtungen,,tel:062 771 51 47,fax:062 772 38 55,"Spitalstrasse 4a
5737 Menziken",https://www.google.com/maps/place/Spitalstrasse%204a+5737+Menziken,website not accessible
Metzger Gabriel AG,Fleischverarbeitung,http://www.metzgergabriel.ch/,tel:041 629 70 30,fax:041 629 70 31,"Hauptstrasse 5
6386 Wolfenschiessen",https://www.google.com/maps/place/Hauptstrasse%205+6386+Wolfenschiessen,info@metzgergabriel.ch
Christian Müller Bodenbeläge,Firmeninformationen,http://www.bodenspezialist.ch/,tel:062 794 24 25,fax:062 794 34 27,"Eggasse 14,Im Gländ
4852 Rothrist","https://www.google.com/maps/place/Eggasse%2014,Im%20Gl%C3%A4nd+4852+Rothrist",bad link
Künzi Haustechnik AG,Sanitär- und Heizungsinstallation,http://www.kuenzi-haustechnik.ch/,tel:052 376 41 50,fax:052 376 30 39,"Oberdorfstrasse 5
9548 Matzingen",https://www.google.com/maps/place/Oberdorfstrasse%205+9548+Matzingen,info@kuenzi-haustechnik.ch
R.Guldimann GmbH,Verlegen von Fussboden,http://www.tec-clean.ch/,tel:032 614 05 05,fax:032 614 05 02,"Arvenweg 3
4553 Subingen",https://www.google.com/maps/place/Arvenweg%203+4553+Subingen,
First Consulting Network SA,Unternehmensberatung,,tel:022 819 18 95,fax:022 819 19 95,"Chemin des Roches 1
1803 Chardonne",https://www.google.com/maps/place/Chemin%20des%20Roches%201+1803+Chardonne,website not accessible
Hausherr Bedachungen AG,Dachdeckerei,http://www.urshausherr.ch/,tel:056 424 24 01,fax:056 424 24 22,"Tägerhardring 9
5436 Würenlos",https://www.google.com/maps/place/T%C3%A4gerhardring%209+5436+W%C3%BCrenlos,
"Carrosserie-Caravans, M. Jörg",Reparatur und Lackieren von Carrosserien,http://www.wohnwagen-joerg.ch/,tel:081 633 13 10,fax:081 633 13 33,"Via Navinal 21
7013 Domat/Ems",https://www.google.com/maps/place/Via%20Navinal%2021+7013+Domat/Ems,bad link
Mario Ravasi SA,Grosshandel mit Automobilteilen und -zubehör,http://www.ravasicorse.ch/,tel:091 647 25 03,fax:091 647 21 05,"via Prella 2
6852 Genestrerio",https://www.google.com/maps/place/via%20Prella%202+6852+Genestrerio,logo_@2X.png
"Mettaz Damien, Cave des Jumeaux",Grosshandel mit Wein und Spirituosen,,,,"Rue des Finettes 61
1920 Martigny",https://www.google.com/maps/place/Rue%20des%20Finettes%2061+1920+Martigny,website not accessible
BEWESTA,Vermarktung und Vermittlung von Werbezeiten und Werbeflächen,http://www.bewesta.ch/,tel:044 884 28 01,,"Gerenstrasse 81
8105 Regensdorf",https://www.google.com/maps/place/Gerenstrasse%2081+8105+Regensdorf,website not accessible
,,,,,,,website not accessible
TID Technology Innovation Design SA,Architekturbüros,,,,"Via Sceresa 6A
6805 Mezzovico",https://www.google.com/maps/place/Via%20Sceresa%206A+6805+Mezzovico,website not accessible
Bleiker + Partner AG,Bau-Ingenieurbüros,,tel:071 994 32 02,fax:071 994 28 80,"Hauptstrasse 4
9650 Nesslau",https://www.google.com/maps/place/Hauptstrasse%204+9650+Nesslau,website not accessible
Hôtel Art le Vin,Bewertungen,http://www.artlevin.ch/,tel:027 565 86 60,,"Bahnhofstrasse 80
3970 Salgesch",https://www.google.com/maps/place/Bahnhofstrasse%2080+3970+Salgesch,reservation@artlevin.ch
EKB GmbH,Elektroinstallation,http://www.ekb.ch/,tel:031 859 77 77,,"Grubenstrasse 7a
3322 Urtenen-Schönbühl",https://www.google.com/maps/place/Grubenstrasse%207a+3322+Urtenen-Sch%C3%B6nb%C3%BChl,
UNIT - Baudienste GmbH,"Vermittlung von Grundstücken, Gebäuden und Wohnungen für Dritte",,,,"Haselmatte 10d
6210 Sursee",https://www.google.com/maps/place/Haselmatte%2010d+6210+Sursee,website not accessible
Molki Meiringen AG,Herstellung von Frischmilchprodukten,http://www.molki-meiringen.ch/,tel:033 971 14 32,fax:033 971 02 73,"Lenggasse 1
3860 Meiringen",https://www.google.com/maps/place/Lenggasse%201+3860+Meiringen,
"Sustra AG, Schöftland",Bau von Strassen,http://www.sustra.ch/,tel:062 721 57 21,fax:062 721 57 22,"Aarauerstrasse 44
5040 Schöftland",https://www.google.com/maps/place/Aarauerstrasse%2044+5040+Sch%C3%B6ftland,bad link
,,,,,,,website not accessible
GASSER Otto & Daniel GmbH,Erbringung von sonstigen Dienstleistungen a. n. g.,http://www.gasseruebersetzungsbuero.ch/,tel:044 820 43 10,fax:044 820 43 11,"Im Tobelacker 13c
8044 Gockhausen",https://www.google.com/maps/place/Im%20Tobelacker%2013c+8044+Gockhausen,
Floorpunkt GmbH,Verlegen von Fussboden,,tel:034 445 17 00,,"Bernstrasse 43
3421 Lyssach",https://www.google.com/maps/place/Bernstrasse%2043+3421+Lyssach,website not accessible
,,,,,,,website not accessible
Ralph Hürlimann,Architekturbüros,,tel:062 390 00 70,,"Weinhaldenfeld 2
4614 Hägendorf",https://www.google.com/maps/place/Weinhaldenfeld%202+4614+H%C3%A4gendorf,website not accessible
Lanz Cons. & Immo.-Invest AG,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,tel:0848 03 03 80,,"Oberberg 48
8222 Beringen",https://www.google.com/maps/place/Oberberg%2048+8222+Beringen,website not accessible
WIBA Spenglerei & Flachdach GmbH,Bauspenglerei,http://www.wiba-bauspenglerei.ch/,tel:062 772 08 35,,"Aarauerstrasse 70
5734 Reinach AG",https://www.google.com/maps/place/Aarauerstrasse%2070+5734+Reinach%20AG,website not accessible
Elektro Bommer AG,Elektroinstallation,http://www.elektrobommer.ch/,tel:071 966 43 77,,"Wilerstrasse 22
9542 Münchwilen TG",https://www.google.com/maps/place/Wilerstrasse%2022+9542+M%C3%BCnchwilen%20TG,webmaster@juple.ch
"Restaurant zum Jäger, Beat Wüthrich","Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",http://www.jaeger-langnau.ch/,tel:034 402 13 50,fax:034 402 80 13,"Hinterdorfstrasse 12
3550 Langnau im Emmental",https://www.google.com/maps/place/Hinterdorfstrasse%2012+3550+Langnau%20im%20Emmental,p87JwcjnzcbCwMLVisvGycDJxtKJxM8@nospam
Walter Pfäffli AG,Detailhandel mit elektrischen Haushaltsgeräten,http://www.pfaeffli-elektro.ch/,tel:044 350 25 50,,"Scheuchzerstrasse 164
8057 Zürich",https://www.google.com/maps/place/Scheuchzerstrasse%20164+8057+Z%C3%BCrich,hansmuster@muster.ch
bp Tankstelle Grosswangen,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Eduard-Huber Strasse 18
6022 Grosswangen",https://www.google.com/maps/place/Eduard-Huber%20Strasse%2018+6022+Grosswangen,website not accessible
Moutier Real Estate Allschwil AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",,,,"Ringstrasse 9
4123 Allschwil",https://www.google.com/maps/place/Ringstrasse%209+4123+Allschwil,website not accessible
Bregy Carmen,Herstellung von Traubenwein,,tel:027 456 33 05 Avidor,,"Untere Zellstrasse 12
3970 Salgesch",https://www.google.com/maps/place/Untere%20Zellstrasse%2012+3970+Salgesch,website not accessible
Elektro Zimmerli Reiden AG,Elektroinstallation,,tel:062 758 15 57,,"Hauptstrasse 80
6260 Reiden",https://www.google.com/maps/place/Hauptstrasse%2080+6260+Reiden,website not accessible
Barata Gipser - Maler AG,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,http://www.gipser-maler-barata.ch/,tel:081 936 86 01,fax:081 936 86 00,"Caplutta 124B
7146 Vattiz",https://www.google.com/maps/place/Caplutta%20124B+7146+Vattiz,v.barata@gipser-maler-barata.ch
Croato Treuhand,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,,tel:052 657 14 43,,"Obertor 7
8253 Diessenhofen",https://www.google.com/maps/place/Obertor%207+8253+Diessenhofen,website not accessible
,,,,,,,website not accessible
Allround Handels und Dienstl. GmbH,Versand- und Internet-Detailhandel,http://www.horsestore.ch/,tel:062 896 21 77,,"Kornweg 2
5504 Othmarsingen",https://www.google.com/maps/place/Kornweg%202+5504+Othmarsingen,info@horsestore.ch
Meier & Ritter AG,Gerüstbau,,tel:044 371 69 68,fax:044 371 16 09,"Althardstrasse 137
8105 Regensdorf",https://www.google.com/maps/place/Althardstrasse%20137+8105+Regensdorf,website not accessible
,,,,,,,website not accessible
Weber AG Küchen und Innenausbau,Schreinerarbeiten im Innenausbau,http://www.schreinerei-weber.ch/,tel:061 911 01 74,fax:061 911 80 91,"Mühlemattweg 2
4206 Seewen SO",https://www.google.com/maps/place/M%C3%BChlemattweg%202+4206+Seewen%20SO,bad link
Autocenter Burkhard AG,lnstandhaltung und Reparatur von Automobilen,http://www.acb32.ch/,tel:062 391 47 07,fax:062 391 51 57,"Thalstrasse 367
4712 Laupersdorf",https://www.google.com/maps/place/Thalstrasse%20367+4712+Laupersdorf,
Hufschmid Liegenschaften,Entwicklung von Bauprojekten,http://www.hufschmid-liegenschaften.ch/,tel:056 641 09 99,fax:056 641 09 98,"Zürcherstrasse 29
5620 Bremgarten AG",https://www.google.com/maps/place/Z%C3%BCrcherstrasse%2029+5620+Bremgarten%20AG,info@hufschmid-liegenschaften.ch
