company_name,industry,website,telephone,fax,address,address_maplink,email
Idrosun SA,"Sonstige freiberufliche, wissenschaftliche und technische Tätigkeiten a. n. g.",http://www.idrosun.ch/,tel:091 945 24 78,fax:091 945 30 94,"via ai Geisi 15
6930 Bedano",https://www.google.com/maps/place/via%20ai%20Geisi%2015+6930+Bedano,idrosun@idrosun.ch
Kaufmann Spenglerei + Sanit.AG,Sanitärinstallation und Spenglerei,http://www.kaufmann-egg.ch/,tel:044 986 29 00,fax:044 986 29 01,"Im Hanselmaa 6
8132 Egg b. Zürich",https://www.google.com/maps/place/Im%20Hanselmaa%206+8132+Egg%20b.%20Z%C3%BCrich,info@kaufmann-egg.ch
Blumen-Galliker,Anbau von sonstigen einjährigen Pflanzen,https://blumengalliker.ch/,tel:041 280 16 15,fax:041 280 16 09,"Rothenburgstrasse 2
6020 Emmenbrücke",https://www.google.com/maps/place/Rothenburgstrasse%202+6020+Emmenbr%C3%BCcke,
Omega Generalunternehmung AG,Allgemeiner Hochbau,http://www.omega-gu-ag.ch/,tel:062 771 50 07,,"Apothekerweg 2
5712 Beinwil am See",https://www.google.com/maps/place/Apothekerweg%202+5712+Beinwil%20am%20See,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Mock Bau GmbH,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,http://www.mockbau.ch/,tel:079 680 59 52,,"Gimmerz 3
3283 Kallnach",https://www.google.com/maps/place/Gimmerz%203+3283+Kallnach,bad link
WeWeb Consulting GmbH,Grosshandel mit Baustoffen,,tel:033 855 30 55,fax:033 855 30 56,"Bahnhofstrasse 37
3800 Unterseen",https://www.google.com/maps/place/Bahnhofstrasse%2037+3800+Unterseen,website not accessible
Pneu Service Burgistein M. Weibel,lnstandhaltung und Reparatur von Automobilen,,tel:033 356 14 48,,"Landstrasse 3R
3664 Burgistein",https://www.google.com/maps/place/Landstrasse%203R+3664+Burgistein,website not accessible
Bandi Laden-& Inneneinricht.AG,"Einbau von Fenster, Türen und Innenausbau, Einbauküchen, Einbaumöbel",http://www.bandi-ladenbau.ch/,tel:032 352 07 33,fax:032 352 07 40,"Hofacher 9
3298 Oberwil b. Büren",https://www.google.com/maps/place/Hofacher%209+3298+Oberwil%20b.%20B%C3%BCren,info@bandi-interior.ch
AAREPTAN GmbH,Übersetzen und Dolmetschen,http://www.aareptan.ch/,tel:056 622 33 44,fax:056 622 85 66,"Obermattenweg 5
5610 Wohlen AG",https://www.google.com/maps/place/Obermattenweg%205+5610+Wohlen%20AG,aareptan@gmail.com
René Gysin Druckerei GmbH,Offsetdruck,http://www.druckerei-gysin.ch/,tel:061 751 50 20,fax:061 751 59 25,"Eggfluhweg 13
4147 Aesch BL",https://www.google.com/maps/place/Eggfluhweg%2013+4147+Aesch%20BL,kontakt@druckerei-gysin.ch
O. Lichtsteiner Party-Hardware,Vermietung von sonstigen Gebrauchsgütern,http://www.geschirrmobil.ch/,,fax:062 396 22 87,"Kirchackerweg 10
4702 Oensingen",https://www.google.com/maps/place/Kirchackerweg%2010+4702+Oensingen,info@partyhardware.ch
Som Limousinenservice,Betrieb von Taxis,,,,"Friedrichshafenstrasse 51
8590 Romanshorn",https://www.google.com/maps/place/Friedrichshafenstrasse%2051+8590+Romanshorn,website not accessible
Bau-AC Fellner GmbH,Maurerarbeiten,http://www.ac-fellner.ch/,tel:071 929 58 28,fax:071 929 58 29,"Erlenstrasse 5
9500 Wil SG",https://www.google.com/maps/place/Erlenstrasse%205+9500+Wil%20SG,bau@ac-fellner.ch
Digipress GmbH,Erbringung von Dienstleistungen für die darstellende Kunst,http://www.publisher.ch/,,,"Buchhaldenstrasse 20
8442 Hettlingen",https://www.google.com/maps/place/Buchhaldenstrasse%2020+8442+Hettlingen,sekretariat@publisher.ch
Mais je vends ça! Sàrl,Detailhandel mit Gebrauchtwaren a. n. g. (in Verkaufsräumen),,tel:079 407 77 71,,"Grand-Rue 47
2606 Corgémont",https://www.google.com/maps/place/Grand-Rue%2047+2606+Corg%C3%A9mont,website not accessible
Erich Glauser,"Einbau von Fenster, Türen und Innenausbau, Einbauküchen, Einbaumöbel",,tel:033 335 49 45,,"Eschi 488
3766 Boltigen",https://www.google.com/maps/place/Eschi%20488+3766+Boltigen,website not accessible
KEWAG & Visuell GmbH,Werbeagenturen,,,,"Schulhausstrasse 38
3114 Wichtrach",https://www.google.com/maps/place/Schulhausstrasse%2038+3114+Wichtrach,website not accessible
Keller + Partner GmbH,Sanitär- und Heizungsinstallation,,tel:033 222 81 11,fax:033 222 81 46,"Mittl.Strasse 70
3600 Thun",https://www.google.com/maps/place/Mittl.Strasse%2070+3600+Thun,website not accessible
DAMA Technologies AG,Herstellung von optischen und fotografischen Instrumenten und Geräten,http://www.dama.ch/,tel:071 988 34 20,,"Romanshornerstrasse 7
9308 Lömmenschwil",https://www.google.com/maps/place/Romanshornerstrasse%207+9308+L%C3%B6mmenschwil,info@dama.ch
Safeclean Immobilien AG,Grosshandel ohne ausgeprägten Schwerpunkt,,tel:071 622 13 13,fax:071 626 30 31,"Frauenfelderstrasse 40
8570 Weinfelden",https://www.google.com/maps/place/Frauenfelderstrasse%2040+8570+Weinfelden,website not accessible
Erwin Zimmermann,Herstellung von sonstigen elektrischen Ausrüstungen und Geräten a. n. g.,,tel:041 910 37 49,,"Feldheim 3
6027 Römerswil LU",https://www.google.com/maps/place/Feldheim%203+6027+R%C3%B6merswil%20LU,website not accessible
Dudler SA,"Herstellung von Seifen, Wasch-, Reinigungs- und Poliermitteln",http://www.dudler.com/,tel:091 966 37 78,fax:091 966 18 30,6943 Vezia,https://www.google.com/maps/place/undefined+6943+Vezia,info@dudler.com
Caratsch SA,Detailhandel mit Geräten der Unterhaltungselektronik,,tel:081 858 52 36,fax:081 858 54 04,"Via Maistra 8
7537 Müstair",https://www.google.com/maps/place/Via%20Maistra%208+7537+M%C3%BCstair,website not accessible
Häpo Reifenservice AG,lnstandhaltung und Reparatur von Automobilen,http://www.haepo.ch/,tel:052 233 27 21,fax:052 233 55 83,"St. Gallerstrasse 128
8404 Winterthur",https://www.google.com/maps/place/St.%20Gallerstrasse%20128+8404+Winterthur,info@haepo.ch
Mercolli Cucine Sagl,Herstellung von Küchen- und Badzimmermöbeln (ohne Einbau),http://www.mercolli-cucine.ch/,tel:091 605 72 57,,"Via Pianon Q4
6934 Bioggio",https://www.google.com/maps/place/Via%20Pianon%20Q4+6934+Bioggio,
"Schneider, Scherrer AG",Offsetdruck,http://www.schneider-scherrer.ch/,tel:071 932 10 32,fax:071 932 10 33,"Wilerstrasse 33
9602 Bazenheid",https://www.google.com/maps/place/Wilerstrasse%2033+9602+Bazenheid,druck@ssbag.ch
Bischofberger Bau GmbH,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,,tel:071 931 31 91,,"Flawilerstrasse 28
9604 Lütisburg",https://www.google.com/maps/place/Flawilerstrasse%2028+9604+L%C3%BCtisburg,website not accessible
Le Roi du Duvet,Herstellung von Bettwaren,,tel:022 785 09 85,fax:022 785 09 86,"ch.de Riantbossen 11
1217 Meyrin",https://www.google.com/maps/place/ch.de%20Riantbossen%2011+1217+Meyrin,website not accessible
Leo Burri,"Einbau von Fenster, Türen und Innenausbau, Einbauküchen, Einbaumöbel",,tel:041 534 99 37,,"Schlösslihalde 15c
6006 Luzern",https://www.google.com/maps/place/Schl%C3%B6sslihalde%2015c+6006+Luzern,website not accessible
DOMO AG LUZERN,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,,tel:041 410 39 37,fax:041 410 65 48,"Seidenhofstrasse 12
6003 Luzern",https://www.google.com/maps/place/Seidenhofstrasse%2012+6003+Luzern,website not accessible
"SPAG Schnyder, Plüss AG",Bau von Strassen,http://www.spag.ch/,tel:041 367 70 30,fax:041 367 70 31,"Rotzloch 2
6362 Stansstad",https://www.google.com/maps/place/Rotzloch%202+6362+Stansstad,bad link
Patrick Bichsel,Allgemeiner Hochbau,,tel:052 741 14 21,fax:052 741 14 21,"Müliäckerweg 4
8264 Eschenz",https://www.google.com/maps/place/M%C3%BCli%C3%A4ckerweg%204+8264+Eschenz,website not accessible
Peter Stricker,Allgemeine Gebäudereinigung,http://www.stickerreinigung.ch/,tel:071 912 10 60,fax:071 912 10 61,"Wilenstrasse 43
9500 Wil SG",https://www.google.com/maps/place/Wilenstrasse%2043+9500+Wil%20SG,website not accessible
Spiruline SwissMade SA,Süsswasseraquakultur,https://spiruline.ch/,,,"Route de Denges 27
1027 Lonay",https://www.google.com/maps/place/Route%20de%20Denges%2027+1027+Lonay,?subject=Clean%20food/%20Clean%20eating&body=Clean%20food/%20Clean%20eating%20https
Studer & Co Transporte,Güterbeförderung im Strassenverkehr,,,,"Kleinfeldstrasse 34
4565 Recherswil",https://www.google.com/maps/place/Kleinfeldstrasse%2034+4565+Recherswil,website not accessible
GESTOVOICE SA,Verwaltung von Restaurantssbetrieben,http://www.mscatering.ch/,,,"er Stràda novo 16c
6513 Monte Carasso",https://www.google.com/maps/place/er%20Str%C3%A0da%20novo%2016c+6513+Monte%20Carasso,bad link
Regionalagentur Peter Imboden,Grosshandel mit sonstigen Maschinen und Ausrüstungen,http://www.k-a-b.ch/,,,"Sennhofweg 104
8482 Sennhof (Winterthur)",https://www.google.com/maps/place/Sennhofweg%20104+8482+Sennhof%20(Winterthur),F2MS_frontal_web_quadrat@2x.png
Markus Keller GmbH,Sanitär- und Heizungsinstallation,,tel:031 311 00 86,,"Holzackerweg 15
3073 Gümligen",https://www.google.com/maps/place/Holzackerweg%2015+3073+G%C3%BCmligen,website not accessible
Curling Club Wetzikon,Sportvereine,,tel:044 932 34 87,fax:044 951 10 58,"Rapperswilerstrasse 65
8620 Wetzikon ZH",https://www.google.com/maps/place/Rapperswilerstrasse%2065+8620+Wetzikon%20ZH,website not accessible
Elektro Paganini AG,Elektroinstallation,http://www.elektro-paganini.ch/,tel:031 917 20 00,fax:031 917 20 01,"Ey 25
3063 Ittigen",https://www.google.com/maps/place/Ey%2025+3063+Ittigen,info@elektro-paganini.ch
Garage Boulaz,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Route de Vallorbe 1
1322 Croy",https://www.google.com/maps/place/Route%20de%20Vallorbe%201+1322+Croy,website not accessible
DusSteinmann Transport AG,Güterbeförderung im Strassenverkehr,http://www.dussteinmann.ch/,tel:041 980 00 10,fax:041 980 52 61,"Mööslimatte 15
6218 Ettiswil",https://www.google.com/maps/place/M%C3%B6%C3%B6slimatte%2015+6218+Ettiswil,dussteinmann@dussteinmann.ch
Champ Olivier AG,lnstandhaltung und Reparatur von Automobilen,,tel:026 670 41 63,fax:026 672 10 55,"ch.Champ Olivier 14
3280 Murten",https://www.google.com/maps/place/ch.Champ%20Olivier%2014+3280+Murten,website not accessible
Venticlean,Reinigung a. n. g.,http://www.venticlean.ch/,tel:021 728 38 17,fax:021 728 38 27,"ch.du Trabandan 45
1006 Lausanne",https://www.google.com/maps/place/ch.du%20Trabandan%2045+1006+Lausanne,info@venticlean.ch
Ruedi Rüssel Tankstelle,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Hendschikerstrasse 9
5600 Lenzburg",https://www.google.com/maps/place/Hendschikerstrasse%209+5600+Lenzburg,website not accessible
bp Tankstelle Kloten,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Schaffhauserstrasse 168
8302 Kloten",https://www.google.com/maps/place/Schaffhauserstrasse%20168+8302+Kloten,website not accessible
Franz Rüede,"Sonstiger Detailhandel mit Metallwaren, Anstrichmitteln, Bau- und Heimwerkerbedarf",,tel:056 441 82 66,fax:056 441 87 11,"Rumermatt 1
5225 Bözberg",https://www.google.com/maps/place/Rumermatt%201+5225+B%C3%B6zberg,website not accessible
G.Zehnder AG,Gerüstbau,http://www.zehnderbau.ch/,tel:056 225 11 41,fax:056 225 25 71,"Schönaustrasse 7
5400 Baden",https://www.google.com/maps/place/Sch%C3%B6naustrasse%207+5400+Baden,zehnder@zehnderbau.ch
René Trüssel,Malerei,,tel:062 922 85 71,fax:062 922 85 71,"Gartenstrasse 1
4912 Aarwangen",https://www.google.com/maps/place/Gartenstrasse%201+4912+Aarwangen,website not accessible
SALZANO,"Hotels, Gasthöfe und Pensionen mit Restaurant",http://www.golf-landhotel.ch/,tel:033 821 00 70,fax:033 823 21 91,"Seestrasse 108
3800 Unterseen",https://www.google.com/maps/place/Seestrasse%20108+3800+Unterseen,welcome@salzano.ch
Matter + Ammann AG,Bau-Ingenieurbüros,http://www.matter-ammann.ch/,tel:032 322 04 60,fax:032 322 04 65,"Aarbergstrasse 123
2502 Biel/Bienne",https://www.google.com/maps/place/Aarbergstrasse%20123+2502+Biel/Bienne,bern@matter-ammann.ch
Owner AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",,,,"Luzernerstrasse 54
6247 Schötz",https://www.google.com/maps/place/Luzernerstrasse%2054+6247+Sch%C3%B6tz,website not accessible
Forster Weinbau,Herstellung von Traubenwein,,,,"Thurbergstrasse 20
8570 Weinfelden",https://www.google.com/maps/place/Thurbergstrasse%2020+8570+Weinfelden,website not accessible
Carlos Fugentechnik GmbH,"Dämmung gegen Kälte, Wärme, Schall und Erschütterung",,tel:079 205 21 66,,"Sonnmattstrasse 3
5735 Pfeffikon LU",https://www.google.com/maps/place/Sonnmattstrasse%203+5735+Pfeffikon%20LU,website not accessible
AquaDry Rotrag AG,Bewertungen,http://www.rotrag.ch/,tel:071 840 01 44,fax:071 840 01 45,"Haltelhusstrasse 3A
9402 Mörschwil",https://www.google.com/maps/place/Haltelhusstrasse%203A+9402+M%C3%B6rschwil,
UNIVERSAL Feuerlöschgeräte AG,Sonstiger Fachdetailhandel a. n. g. (in Verkaufsräumen),http://www.universal-feuerloescher.ch/,tel:031 921 82 23,fax:031 921 82 24,"Zentweg 17a
3006 Bern",https://www.google.com/maps/place/Zentweg%2017a+3006+Bern,info@u-f.ch
Werner Aegerter AG,Malerei,,tel:062 827 22 03,fax:062 827 23 07,"Alte Stockerstrasse 37
5022 Rombach",https://www.google.com/maps/place/Alte%20Stockerstrasse%2037+5022+Rombach,website not accessible
Bartholdi AG,"Grosshandel mit Getreide, Rohtabak, Saatgut und Futtermitteln",,tel:071 651 13 38,fax:071 651 13 16,9565 Schmidshof,https://www.google.com/maps/place/undefined+9565+Schmidshof,website not accessible
Jakob Nussbaumer,Architekturbüros,,tel:071 455 14 05,fax:071 455 14 12,"Fischerweg 2A
9326 Horn",https://www.google.com/maps/place/Fischerweg%202A+9326+Horn,website not accessible
B + B ISO AG,"Dämmung gegen Kälte, Wärme, Schall und Erschütterung",,,,"Baderwisstrasse 5
9602 Bazenheid",https://www.google.com/maps/place/Baderwisstrasse%205+9602+Bazenheid,website not accessible
Planzer Bauunternehmung GmbH,Bau von Strassen,,tel:041 850 72 50,,"Gotthardstrasse 97
6410 Goldau",https://www.google.com/maps/place/Gotthardstrasse%2097+6410+Goldau,website not accessible
Fuchs Gerüste AG,Vermietung von Baumaschinen und -geräten,http://www.fuchs-gerueste.ch/,tel:044 687 32 01,,"Schweigwiesstrasse 33
8835 Feusisberg",https://www.google.com/maps/place/Schweigwiesstrasse%2033+8835+Feusisberg,info@fuchs-gerueste.ch
Gypserie-peinture Massardi SA,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,,tel:026 652 26 42,,"rte les Echervettes 9
1680 Romont FR",https://www.google.com/maps/place/rte%20les%20Echervettes%209+1680+Romont%20FR,website not accessible
Erich Dickenmann Kradolf GmbH,Reparatur und Lackieren von Carrosserien,http://www.carrosserie-spritzwerk-dickenmann.ch/,tel:071 640 03 45,,"Heldswilerstrasse 8
9214 Kradolf-Schönenberg",https://www.google.com/maps/place/Heldswilerstrasse%208+9214+Kradolf-Sch%C3%B6nenberg,
Thermex S.A.,Sanitär- und Heizungsinstallation,https://www.thermex.ch/,tel:022 341 37 00,fax:022 341 37 01,"Route de Montfleury 46
1214 Vernier",https://www.google.com/maps/place/Route%20de%20Montfleury%2046+1214+Vernier,contact@thermex.ch
SW Wil AG,Herstellung von Werkzeugen,,tel:071 911 12 22,fax:071 911 49 32,"Industriestrasse 13
9552 Bronschhofen",https://www.google.com/maps/place/Industriestrasse%2013+9552+Bronschhofen,website not accessible
Schuhhaus Gretener AG,Detailhandel mit Schuhen,http://www.gretener-schuh.ch/,tel:041 780 11 77,fax:041 780 92 62,"Bahnhofstrasse 22
6300 Zug",https://www.google.com/maps/place/Bahnhofstrasse%2022+6300+Zug,T5KX1A==e#e!iAVXvfabdVvlnEBo2LK+6g==@gretener-schuh.ch
Moda la Butietta,Detailhandel mit Damenbekleidung,,tel:081 864 09 71,fax:081 864 09 71,"Stradun
7550 Scuol",https://www.google.com/maps/place/Stradun+7550+Scuol,website not accessible
Ferrini Entertainment Sàrl,Ausschreibungen,http://www.marioferrini.ch/,,,"Rue Monthéolo 12a
1870 Monthey",https://www.google.com/maps/place/Rue%20Month%C3%A9olo%2012a+1870+Monthey,website not accessible
Sauser Frères SA,Reparatur und Lackieren von Carrosserien,http://www.sauser-freres.com/,tel:032 954 18 18,fax:032 954 18 78,2345 Le Cerneux-Veusil,https://www.google.com/maps/place/undefined+2345+Le%20Cerneux-Veusil,website not accessible
Park Baulogistik AG,Grosshandel mit Baustoffen,,tel:044 383 44 47,fax:044 383 51 72,"Rösslistrasse 10
8646 Wagen",https://www.google.com/maps/place/R%C3%B6sslistrasse%2010+8646+Wagen,website not accessible
Bike Trend Rechsteiner,Detailhandel mit Fahrrädern,http://www.biketrend.ch/,tel:055 240 82 31,fax:055 240 82 88,"Edikerstrasse 3
8635 Dürnten",https://www.google.com/maps/place/Edikerstrasse%203+8635+D%C3%BCrnten,SBFI_Logo@3x-768x113.png
Kartenverlag Karpac,Sonstiges Verlagswesen (ohne Software),,tel:027 474 98 90,fax:027 474 98 91,"Kantonsstrasse
3952 Susten",https://www.google.com/maps/place/Kantonsstrasse+3952+Susten,website not accessible
Pro Libertate CH Vereinigung,Politische Parteien und Vereinigungen,http://www.prolibertate.ch/,tel:031 332 57 84,fax:031 332 57 85,".
3052 Zollikofen",https://www.google.com/maps/place/.+3052+Zollikofen,
Friess AG,Mechanische Werkstätten,http://www.friess-metallbau.ch/,tel:071 969 38 60,fax:071 969 38 61,"Murgtalstrasse 24
9542 Münchwilen TG",https://www.google.com/maps/place/Murgtalstrasse%2024+9542+M%C3%BCnchwilen%20TG,website not accessible
Monsieur K AG,Detailhandel mit Herrenbekleidung,http://www.monsieurk.ch/,tel:041 870 12 72,,"Schmiedgasse 5
6460 Altdorf UR",https://www.google.com/maps/place/Schmiedgasse%205+6460+Altdorf%20UR,info@monsieurk.ch
Binz AG,"Handelsvermittlung von Maschinen, technischem Bedarf, Wasser- und Luftfahrzeugen",,tel:026 495 92 22,fax:026 495 92 23,"Hauptstrasse 61
1713 St. Antoni",https://www.google.com/maps/place/Hauptstrasse%2061+1713+St.%20Antoni,website not accessible
Domo Reisen & Vertriebs GmbH,Reisebüros,http://www.domo-reisen.ch/,tel:044 828 60 40,fax:044 828 60 50,"Rohrstrasse 36
8152 Glattbrugg",https://www.google.com/maps/place/Rohrstrasse%2036+8152+Glattbrugg,info@domo-reisen.ch
Müssig AG,Herstellung von Ausbauelementen aus Metall,http://www.muessig.ch/,tel:071 414 02 44,fax:071 414 02 55,"Buchenhölzlistrasse 8
8580 Amriswil",https://www.google.com/maps/place/Buchenh%C3%B6lzlistrasse%208+8580+Amriswil,
Primus Verlag AG,Verlegen von Zeitschriften,http://www.travelinside.ch/,tel:044 387 57 57,fax:044 387 57 07,"Hammerstrasse 81
8032 Zürich",https://www.google.com/maps/place/Hammerstrasse%2081+8032+Z%C3%BCrich,info@primuspublishing.ch
Rhomberg Schmuck AG,Detailhandel mit Uhren und Schmuck,http://www.schmuck.ch/,tel:032 566 74 10,,"Schaalgasse 16
4500 Solothurn",https://www.google.com/maps/place/Schaalgasse%2016+4500+Solothurn,
Tschanz Cleantechnik GmbH,Detailhandel mit elektrischen Haushaltsgeräten,,tel:033 437 08 04,fax:033 437 08 05,"Thunstrasse 16
3612 Steffisburg",https://www.google.com/maps/place/Thunstrasse%2016+3612+Steffisburg,website not accessible
AS GmbH Isolierungen-Brandschutz,"Dämmung gegen Kälte, Wärme, Schall und Erschütterung",,,,"Sarganserstrasse 48
8880 Walenstadt",https://www.google.com/maps/place/Sarganserstrasse%2048+8880+Walenstadt,website not accessible
Fritz Brönnimann Fördertechnik,Grosshandel mit sonstigen Maschinen und Ausrüstungen,,tel:052 346 24 45,,"Usterstrasse 59
8308 Illnau",https://www.google.com/maps/place/Usterstrasse%2059+8308+Illnau,website not accessible
Fredy Büchi,Werbeagenturen,,tel:044 940 72 86,,"Emdwiesenstrasse 25
8610 Uster",https://www.google.com/maps/place/Emdwiesenstrasse%2025+8610+Uster,website not accessible
BSI Business Systems Integration AG,Programmierungstätigkeiten,http://www.bsi-software.com/,tel:056 484 19 59,fax:056 484 19 30,"Täfernweg 1
5400 Baden",https://www.google.com/maps/place/T%C3%A4fernweg%201+5400+Baden,zeno.hug@bsi-software.com
Prima Gips Team GmbH,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,http://www.primagipsteam.ch/,tel:078 949 90 98,,"Industriestrasse 10D
2555 Brügg BE",https://www.google.com/maps/place/Industriestrasse%2010D+2555+Br%C3%BCgg%20BE,bad link
Berghotel Derby,"Hotels, Gasthöfe und Pensionen ohne Restaurant",http://www.berghotelderby.com/,tel:027 971 00 00,fax:027 971 02 02,"Umfahrungsstrasse 1
3984 Fiesch",https://www.google.com/maps/place/Umfahrungsstrasse%201+3984+Fiesch,
Schär Druckverarbeitung AG,Binden von Druckerzeugnissen und damit verbundene Dienstleistungen,,tel:062 785 10 30,fax:062 785 10 33,"Industriestrasse 14
4806 Wikon",https://www.google.com/maps/place/Industriestrasse%2014+4806+Wikon,website not accessible
Küng Wellness AG,Herstellung von sonstigen vorfabrizierten Holzbausystemen und Fertigteilbauteilen aus Holz,http://www.kueng-sauna.ch/,tel:044 780 67 55,,"Talstrasse 26b
8852 Altendorf",https://www.google.com/maps/place/Talstrasse%2026b+8852+Altendorf,
Chardonnens Boissons SA,Nicht-regelmässiger Personenbeförderung im Landverkehr,http://chardonnens-boissons.ch/,tel:026 660 55 78,,"Route de Payerne 22
1532 Fétigny",https://www.google.com/maps/place/Route%20de%20Payerne%2022+1532+F%C3%A9tigny,info@chardonnens-boissons.ch
Schreinerei Jenni AG,Schreinerarbeiten im Innenausbau,,tel:032 351 25 87,,"Bernstrasse 35
3253 Schnottwil",https://www.google.com/maps/place/Bernstrasse%2035+3253+Schnottwil,website not accessible
De Boer AG,Grosshandel ohne ausgeprägten Schwerpunkt,,tel:062 295 39 77,fax:062 295 54 22,"Sonnhaldenstrasse 9
6052 Hergiswil NW",https://www.google.com/maps/place/Sonnhaldenstrasse%209+6052+Hergiswil%20NW,website not accessible
Immo Eiteberg AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://www.immo-eiteberg.ch/,tel:056 460 80 01,fax:056 460 80 00,"Hauptstrasse 24
5212 Hausen AG",https://www.google.com/maps/place/Hauptstrasse%2024+5212+Hausen%20AG,info@immoeiteberg.ch
Alpha Spot M. Kocher-Frieden,Grosshandel mit Geschenkartikeln und Souvenirs,,tel:061 721 17 93,fax:061 721 18 49,"Oberdorf 8
4108 Witterswil",https://www.google.com/maps/place/Oberdorf%208+4108+Witterswil,website not accessible
Bruno Rapp AG,Grosshandel mit sonstigen Maschinen und Ausrüstungen,,tel:032 331 62 11,,"Südstrasse 4a
3110 Münsingen",https://www.google.com/maps/place/S%C3%BCdstrasse%204a+3110+M%C3%BCnsingen,website not accessible
Stalder Haustechnik AG,Sanitär- und Heizungsinstallation,,tel:031 771 27 46,fax:031 771 27 72,"Schulhausstrasse 9
3672 Oberdiessbach",https://www.google.com/maps/place/Schulhausstrasse%209+3672+Oberdiessbach,website not accessible
CAS Realisierung AG,Allgemeiner Hochbau,http://www.cas-gruppe.ch/,tel:041 418 00 80,fax:041 418 00 81,"Am Mattenhof 2d
6010 Kriens",https://www.google.com/maps/place/Am%20Mattenhof%202d+6010+Kriens,r.chappuis@cas-gruppe.ch
Brüggli,Offsetdruck,http://www.brueggli.ch/,tel:071 466 94 94,,"Hofstrasse 5
8590 Romanshorn",https://www.google.com/maps/place/Hofstrasse%205+8590+Romanshorn,support@dachcom.ch
Ryser Fensterbau,"Bauschreinerei, Fenster und Türen",http://www.ryser-fensterbau.ch/,tel:076 580 50 81,,"Obere Kirchstrasse 32
8304 Wallisellen",https://www.google.com/maps/place/Obere%20Kirchstrasse%2032+8304+Wallisellen,website not accessible
mischler-consulting,Erbringung von Beratungsleistungen auf dem Gebiet der Informationstechnologie,http://www.mcbe.ch/,tel:031 921 28 28,,"Eggweg 46
3065 Bolligen",https://www.google.com/maps/place/Eggweg%2046+3065+Bolligen,info@mcbe.ch
Küenzi & Co AG,Sanitärinstallation und Spenglerei,,tel:031 869 01 47,fax:031 869 14 43,"Dammweg 45
3053 Münchenbuchsee",https://www.google.com/maps/place/Dammweg%2045+3053+M%C3%BCnchenbuchsee,website not accessible
