company_name,industry,website,telephone,fax,address,address_maplink,email_all
Gabriel Blumen & Garten AG,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,http://www.gabrielgarten.ch/,tel:041 460 17 44,fax:041 460 40 04,"Haldenmatt 1
6204 Sempach",https://www.google.com/maps/place/Haldenmatt%201+6204+Sempach,kontakt@gabrielblumen.ch
Gasthaus Tübli,Restaurants mit Beherbergungsangebot,http://www.gasthaus-tuebli-gersau.ch/,tel:041 828 12 34,fax:041 828 12 38,"Dorfstrasse 12
6442 Gersau",https://www.google.com/maps/place/Dorfstrasse%2012+6442+Gersau,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Huber Elektro AG,Elektroinstallation,,tel:033 971 52 51,fax:033 971 52 61,"Bahnhofstrasse 21
3860 Meiringen",https://www.google.com/maps/place/Bahnhofstrasse%2021+3860+Meiringen,website not accessible
Nyffeler Lotzwil AG,Schreinerarbeiten im Innenausbau,http://www.nyffeler-ag.ch/,tel:062 916 80 00,fax:062 916 80 01,"Inseli 11
4932 Lotzwil",https://www.google.com/maps/place/Inseli%2011+4932+Lotzwil,website not accessible
Energies Score Sàrl,Bewertungen,http://www.energies-score.ch/,,,"Chemin du Vernay 14A
1196 Gland",https://www.google.com/maps/place/Chemin%20du%20Vernay%2014A+1196+Gland,info@energies-score.ch
Gebrüder Zuber AG,Sanitärinstallation und Spenglerei,http://www.zubergebrag.ch/,tel:027 923 26 25,fax:027 924 10 88,"Bielstrasse 26
3902 Glis",https://www.google.com/maps/place/Bielstrasse%20%2026+3902+Glis,info@zubergebrag.ch
Massagepraxis Pia V.Waldkirch,Kosmetiksalons,,tel:071 988 60 33,fax:071 988 60 33,"Ob.Wanne
9630 Wattwil",https://www.google.com/maps/place/Ob.Wanne+9630+Wattwil,website not accessible
Luxus Wellness Resorts & SPA SA,Unternehmensberatung,,tel:091 220 10 20,,"Via Simen 7
6648 Minusio",https://www.google.com/maps/place/Via%20Simen%207+6648+Minusio,website not accessible
andresdruck gmbh,Offsetdruck,http://www.andresdruck.ch/,tel:032 342 51 61,fax:032 341 30 30,"Grillenweg 13
2504 Biel/Bienne",https://www.google.com/maps/place/Grillenweg%2013+2504+Biel/Bienne,info@andresdruck.ch
Büeler & Partner AG,"Vermittlung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://www.bueeler-partner.ch/,tel:0041 44 366 99 66,,"Steinackerstrasse 12
8902 Urdorf",https://www.google.com/maps/place/Steinackerstrasse%20%2012+8902+Urdorf,NA
Hänseler Aluguss GmbH,Herstellung von Werkzeugen,,tel:071 634 64 50,,"Zihlstrasse 11
8575 Bürglen TG",https://www.google.com/maps/place/Zihlstrasse%2011+8575+B%C3%BCrglen%20TG,website not accessible
Seeland Multimedia AG,Detailhandel mit Geräten der Unterhaltungselektronik,http://www.seeland-multimedia.ch/,tel:032 385 19 80,fax:032 385 19 82,"Hauptstrasse 18
3250 Lyss",https://www.google.com/maps/place/Hauptstrasse%2018+3250+Lyss,bad link
orderpoint AG,Grosshandel mit Datenverarbeitungsgeräten und peripheren Einheiten,http://www.orderpoint.ch/,tel:062 888 22 11,,"Hardstrasse 6
5600 Lenzburg",https://www.google.com/maps/place/Hardstrasse%206+5600+Lenzburg,anfrage@orderpoint.ch
"Keller Immobilien AG, Mörschwil","Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,tel:071 868 70 99,,"Huebstrasse 36
9402 Mörschwil",https://www.google.com/maps/place/Huebstrasse%2036+9402+M%C3%B6rschwil,website not accessible
Landgasthof Werdenberg,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",,tel:081 771 46 46,fax:081 771 46 47,"Grabenstrasse 2/4
9470 Werdenberg",https://www.google.com/maps/place/Grabenstrasse%202/4+9470+Werdenberg,website not accessible
Gasthof Ochsen,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",http://www.ochsen-kuesnacht.ch/,tel:044 910 92 94,fax:044 910 92 88,"Dorfstrasse 25
8700 Küsnacht ZH",https://www.google.com/maps/place/Dorfstrasse%2025+8700+K%C3%BCsnacht%20ZH,website not accessible
bp Tankstelle Matzingen,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Frauenfelderstrasse 27
9548 Matzingen",https://www.google.com/maps/place/Frauenfelderstrasse%2027+9548+Matzingen,website not accessible
BENISA SA,Elektroinstallation,,tel:091 966 28 05,fax:091 966 69 40,"via al Mulino 1
6814 Cadempino",https://www.google.com/maps/place/via%20al%20Mulino%201+6814+Cadempino,website not accessible
Früh Immobilien AG,"Vermittlung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://www.fruehimmo.ch/,tel:043 233 41 41,fax:044 830 79 04,"Neue Winterthurerstrasse 26
8304 Wallisellen",https://www.google.com/maps/place/Neue%20Winterthurerstrasse%2026+8304+Wallisellen,info@fruehimmo.ch
T. + A. WEBER AG,Werbeagenturen,,tel:033 336 55 55,fax:033 336 55 56,"Gwattstrasse 144
3645 Gwatt (Thun)",https://www.google.com/maps/place/Gwattstrasse%20144+3645+Gwatt%20(Thun),website not accessible
Feldmann-Immobilien AG,Entwicklung von Bauprojekten,http://www.feldmann-immo.ch/,tel:056 675 50 30,fax:056 675 50 19,"Luzernerstrasse 15c
5630 Muri AG",https://www.google.com/maps/place/Luzernerstrasse%2015c+5630+Muri%20AG,website not accessible
druckzentrum bülach ag,Offsetdruck,http://www.druckzentrum-buelach.ch/,tel:044 864 85 75,fax:044 864 85 77,"Schützenmattstrasse 18
8180 Bülach",https://www.google.com/maps/place/Sch%C3%BCtzenmattstrasse%2018+8180+B%C3%BClach,NA
Mock AG,Siebdruck,,tel:044 930 65 15,fax:044 930 47 96,"Werkstrasse 8
8620 Wetzikon ZH",https://www.google.com/maps/place/Werkstrasse%208+8620+Wetzikon%20ZH,website not accessible
Perfect S.A.,Offsetdruck,http://www.perfect.ch/,tel:021 821 21 00,fax:021 821 21 21,"rte d'Allaman 36
1163 Etoy",https://www.google.com/maps/place/rte%20d'Allaman%2036+1163+Etoy,info@perfect.ch
Swissbix SA,Erbringung von Beratungsleistungen auf dem Gebiet der Informationstechnologie,https://www.swissbix.ch/,tel:091 960 22 00,,"Via Baroffio 6
6900 Lugano",https://www.google.com/maps/place/Via%20Baroffio%206+6900+Lugano,bad link
AutoCenter Effretikon,lnstandhaltung und Reparatur von Automobilen,https://www.autocentereffretikon.ch/,tel:052 355 30 60,,"Industriestrasse 2
8307 Effretikon",https://www.google.com/maps/place/Industriestrasse%202+8307+Effretikon,marie.mustermann@musterag.ch
move exklusiv ag,"Vermietung von Automobilen mit einem Gesamtgewicht von 3,5 t oder weniger",http://www.movexklusiv.ch/,tel:041 410 71 71,fax:041 410 71 70,"Früebergstrasse 48
6340 Baar",https://www.google.com/maps/place/Fr%C3%BCebergstrasse%2048+6340+Baar,NA
K63 GmbH,Unternehmensberatung,http://www.k63.ch/,,,"Ebenaustrasse 24
6048 Horw",https://www.google.com/maps/place/Ebenaustrasse%2024+6048+Horw,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Frey Elektroanlagen AG,Elektroinstallation,http://www.freyelekrto.ch/,tel:081 328 26 62,fax:081 328 26 69,"Schrabachstrasse 9
7220 Schiers",https://www.google.com/maps/place/Schrabachstrasse%209+7220+Schiers,website not accessible
Batrag Tiefbau AG,Vorbereitende Baustellenarbeiten,,tel:052 763 15 65,fax:052 763 33 76,"Birkenhof
8556 Illhart",https://www.google.com/maps/place/Birkenhof+8556+Illhart,website not accessible
CARLINE AUTOMOBILES BOISSET SA,lnstandhaltung und Reparatur von Automobilen,http://www.toyota-valais.ch/,,,"Route du Châble-Bet 38
1920 Martigny",https://www.google.com/maps/place/Route%20du%20Ch%C3%A2ble-Bet%2038+1920+Martigny,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Plastic-Aktiengesellschaft,Herstellung von sonstigen Kunststoffwaren,http://www.plastic.ch/,tel:081 303 57 00,fax:081 303 57 99,"Elestastrasse 6
7310 Bad Ragaz",https://www.google.com/maps/place/Elestastrasse%206+7310+Bad%20Ragaz,info@plastic.ch
INTERTECH AG,Grosshandel mit sonstigen Maschinen und Ausrüstungen,,tel:055 286 21 10,,"Allmeindstrasse 23
8716 Schmerikon",https://www.google.com/maps/place/Allmeindstrasse%2023+8716+Schmerikon,website not accessible
BIFA ZIZERS AG,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,,,"Rappagugg 2
7205 Zizers",https://www.google.com/maps/place/Rappagugg%202+7205+Zizers,website not accessible
A-Work Immo GmbH,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,,,"Pfistergasse 4
5734 Reinach AG",https://www.google.com/maps/place/Pfistergasse%204+5734+Reinach%20AG,website not accessible
Burleun Gastro + Event AG,Firmensitzaktivitäten von anderen Gesellschaften,http://www.burleungastro.ch/,tel:081 501 10 80,,"Via Sogn Giacun 6
7165 Breil/Brigels",https://www.google.com/maps/place/Via%20Sogn%20Giacun%206+7165+Breil/Brigels,NA
Zenhäusern Sport AG,Detailhandel mit Sportartikeln,http://www.zenhaeusernsport.ch/,tel:027 934 19 80,fax:027 934 36 80,"Ronalpstrasse 39
3935 Bürchen",https://www.google.com/maps/place/Ronalpstrasse%2039+3935+B%C3%BCrchen,website not accessible
Rhomberg Schmuck AG,Detailhandel mit Uhren und Schmuck,,tel:044 441 77 41,,"Limmatquai 138
8001 Zürich",https://www.google.com/maps/place/Limmatquai%20138+8001+Z%C3%BCrich,website not accessible
bp Tankstelle Mühlental,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Mühlental
8200 Schaffhausen",https://www.google.com/maps/place/M%C3%BChlental+8200+Schaffhausen,website not accessible
office media projects Moretti,Versand- und Internet-Detailhandel,http://www.kassenpapier.com/,,,"Seestrasse 4
8472 Seuzach",https://www.google.com/maps/place/Seestrasse%204+8472+Seuzach,omp@bluewin.ch
Kottmann Herrenmode AG,Bewertungen,http://www.kottmannherrenmode.ch/,tel:041 921 26 67,fax:041 921 75 53,"Bahnhofstrasse 35b
6210 Sursee",https://www.google.com/maps/place/Bahnhofstrasse%20%2035b+6210+Sursee,info@kottmannherrenmode.ch
Garage D.Müller AG,lnstandhaltung und Reparatur von Automobilen,,tel:052 765 10 58,fax:052 765 10 58,"Steckbornstrasse 61
8505 Pfyn",https://www.google.com/maps/place/Steckbornstrasse%2061+8505+Pfyn,website not accessible
Canu Silvano,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,http://www.canu-bau.ch/,tel:044 730 88 32,,"Finsterrütistrasse 33
8134 Adliswil",https://www.google.com/maps/place/Finsterr%C3%BCtistrasse%2033+8134+Adliswil,silvano@canu-bau.ch
Werbetechnik Siegenthaler AG,Siebdruck,,tel:031 372 33 30,,"Stockerenweg 15
3014 Bern",https://www.google.com/maps/place/Stockerenweg%2015+3014+Bern,website not accessible
Nortec AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://www.nortec.ch/,tel:043 819 01 86,fax:043 819 01 87,"Sternenstrasse 36e
8903 Birmensdorf ZH",https://www.google.com/maps/place/Sternenstrasse%2036e+8903+Birmensdorf%20ZH,info@nortec.ch
Rocco + Pfister Architektur AG,Bewertungen,http://www.pfister-arch.ch/,tel:081 377 14 44,,"Alteinstrasse 39
7050 Arosa",https://www.google.com/maps/place/Alteinstrasse%2039+7050+Arosa,website not accessible
BS Mechanic AG,lnstandhaltung und Reparatur von Automobilen,http://www.schallergroup.ch/,tel:027 066 28 28,,"Längmatten 13
3927 Herbriggen",https://www.google.com/maps/place/L%C3%A4ngmatten%2013+3927+Herbriggen,info@schallergroup.ch
Odermatt Gartenbau Engelberg GmbH,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,,tel:041 637 05 87,fax:041 637 12 89,"Tellenstein 6
6390 Engelberg",https://www.google.com/maps/place/Tellenstein%206+6390+Engelberg,website not accessible
Neukom Marzolo AG,Sanitär- und Heizungsinstallation,,tel:044 860 75 65,fax:044 879 14 15,"Solistrasse 37
8180 Bülach",https://www.google.com/maps/place/Solistrasse%2037+8180+B%C3%BClach,website not accessible
Geiger AG Spenglerei,Sanitär- und Heizungsinstallation,,tel:044 787 08 08,fax:044 787 08 09,"Fälmistrasse 15
8833 Samstagern",https://www.google.com/maps/place/F%C3%A4lmistrasse%2015+8833+Samstagern,website not accessible
St. Jakobskellerei Schuler & Cie AG,Grosshandel mit Wein und Spirituosen,http://www.schuler.ch/,,,"Franzosenstrasse 14
6423 Seewen SZ",https://www.google.com/maps/place/Franzosenstrasse%2014+6423+Seewen%20SZ,website not accessible
Berchtold Steiner AG,Reparatur von Maschinen,http://www.berchtoldsteinerag.ch/,tel:055 283 18 33,fax:055 283 19 87,"Benkenerstrasse 49
8722 Kaltbrunn",https://www.google.com/maps/place/Benkenerstrasse%2049+8722+Kaltbrunn,info.steiner@bluewin.ch
HZH GmbH,Aktivitäten der Generalunternehmen im Baugewerbe,,tel:033 221 75 00,,"Ob.Stadelstrasse 44
3653 Oberhofen am Thunersee",https://www.google.com/maps/place/Ob.Stadelstrasse%2044+3653+Oberhofen%20am%20Thunersee,website not accessible
Werbe Lüönd AG,Siebdruck,http://www.werbeluond.ch/,tel:041 820 36 33,fax:041 820 30 91,"Gätzlistrasse 18
6440 Brunnen",https://www.google.com/maps/place/G%C3%A4tzlistrasse%2018+6440+Brunnen,info@werbeluond.ch
Rutor Immobilien AG,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,tel:044 312 48 80,,"Querstrasse 8
8050 Zürich",https://www.google.com/maps/place/Querstrasse%208+8050+Z%C3%BCrich,website not accessible
Bruno Torelli,"Sonstige Post-, Kurier- und Expressdienste",,tel:041 855 29 38,fax:041 855 30 28,"Rigistrasse 12
6410 Goldau",https://www.google.com/maps/place/Rigistrasse%2012+6410+Goldau,website not accessible
Blättler Holzbau GmbH,"Holzbau, Zimmerei",http://www.blaettler-holzbau.ch/,tel:071 918 70 60,fax:071 918 70 69,"Bucherstrasse 10
9556 Affeltrangen",https://www.google.com/maps/place/Bucherstrasse%2010+9556+Affeltrangen,info@blaettler-holzbau.ch
"Mobiltec, Markus Weber",Herstellung von Büro- und Ladenbau (ohne Einbau),,tel:056 622 20 50,,"Gewerbering 23
5610 Wohlen AG",https://www.google.com/maps/place/Gewerbering%2023+5610+Wohlen%20AG,website not accessible
Print-X Solutions GmbH,Grafikdesign und Visuelle Kommunikation,http://www.print-x.ch/,tel:071 947 15 60,fax:071 947 15 61,"Herbergstrasse 31b
9524 Zuzwil SG",https://www.google.com/maps/place/Herbergstrasse%2031b+9524+Zuzwil%20SG,harry.huerlimann@print-x.ch
Besag AG,Sonstiger Tiefbau a. n. g.,http://www.besag.ch/,tel:062 758 52 52,fax:062 758 52 66,"Ob.Wigger 2
6262 Langnau b. Reiden",https://www.google.com/maps/place/Ob.Wigger%202+6262+Langnau%20b.%20Reiden,besag@besag.ch
Gualino SA,Glaserei,http://www.gualino.ch/,,,"Avenue de la Gare 24
1920 Martigny",https://www.google.com/maps/place/Avenue%20de%20la%20Gare%2024+1920+Martigny,NA
Roland Ambühl,Grafikdesign und Visuelle Kommunikation,http://www.ambuehl-grafik.ch/,tel:056 622 70 58,,"Hochwachtstrasse 29
5610 Wohlen AG",https://www.google.com/maps/place/Hochwachtstrasse%2029+5610+Wohlen%20AG,bad link
Station Miniprix / Shop,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Wangenriedstrasse 1
3380 Wangen an der Aare",https://www.google.com/maps/place/Wangenriedstrasse%201+3380+Wangen%20an%20der%20Aare,website not accessible
Hermann Keller,Werbeagenturen,,tel:041 820 41 91,,"Studenmatt 2
6438 Ibach",https://www.google.com/maps/place/Studenmatt%202+6438+Ibach,website not accessible
Agentur belmedia GmbH,Werbeagenturen,http://www.belmediaverlag.com/,tel:+41 (0) 41 370 27 27,,"Murbacherstrasse 19
6003 Luzern",https://www.google.com/maps/place/Murbacherstrasse%2019+6003+Luzern,info@belmediaverlag.com
TCA Thermoclima AG,Grosshandel mit sonstigen Maschinen und Ausrüstungen,http://www.tca.ch/,tel:071 313 99 22,,"Piccardstrasse 13
9015 St. Gallen",https://www.google.com/maps/place/Piccardstrasse%2013+9015+St.%20Gallen,info@pingag.ch
Tännler AG,Detailhandel mit Uhren und Schmuck,,tel:044 213 24 24,fax:044 213 24 21,"Stockerstrasse 45
8002 Zürich",https://www.google.com/maps/place/Stockerstrasse%2045+8002+Z%C3%BCrich,website not accessible
Sägewerk Häfliger AG,Sägewerke,,tel:041 493 12 64,fax:041 493 10 66,"Buchensäge
6125 Menzberg",https://www.google.com/maps/place/Buchens%C3%A4ge+6125+Menzberg,website not accessible
Immo-Baufach GmbH,Sonstige lngenieurbüros,http://www.bfinvestgmbh.ch/,tel:077 432 82 25,,"Rehetobelstrasse 15
9037 Speicherschwendi",https://www.google.com/maps/place/Rehetobelstrasse%2015+9037+Speicherschwendi,bf-logo@1x.png
S-RAUMKONZEPT GmbH,Innenarchitektur und Raumgestaltung,http://www.s-raumkonzept.ch/,tel:033 221 50 57,,"Gappe 17b
3624 Schwendibach",https://www.google.com/maps/place/Gappe%2017b+3624+Schwendibach,bad link
Akila Beauté,Kosmetiksalons,http://www.akilabeaute.ch/,tel:022 362 93 62,,"Rue du Carroz 8
1197 Prangins",https://www.google.com/maps/place/Rue%20du%20Carroz%208+1197+Prangins,website not accessible
Hans Aemisegger,Architekturbüros,,tel:062 776 32 69,fax:062 776 43 44,"Finkenweg 6
5726 Unterkulm",https://www.google.com/maps/place/Finkenweg%206+5726+Unterkulm,website not accessible
FIBO Generalunternehmung GmbH,Sonstiger spezialisierter Hoch- und Tiefbau a. n. g.,http://www.fibobau.ch/,tel:044 666 02 12,fax:044 666 02 11,"Flughofstrasse 37
8152 Glattbrugg",https://www.google.com/maps/place/Flughofstrasse%2037+8152+Glattbrugg,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Alfix Gerüste AG,Gerüstbau,,tel:052 202 76 76,,"Bahnhofstrasse 57
8600 Dübendorf",https://www.google.com/maps/place/Bahnhofstrasse%2057+8600+D%C3%BCbendorf,website not accessible
Staffieri AG,Herstellung von sonstigen Erzeugnissen a. n. g.,http://www.cheminee-staffieri.ch/,tel:071 966 38 16,fax:071 966 52 61,"Frauenfelderstrasse 34
9542 Münchwilen TG",https://www.google.com/maps/place/Frauenfelderstrasse%2034+9542+M%C3%BCnchwilen%20TG,bad link
Prolith AG,Grafikdesign und Visuelle Kommunikation,http://www.prolith.ch/,tel:031 970 39 39,,"Ey 9
3063 Ittigen",https://www.google.com/maps/place/Ey%209+3063+Ittigen,website not accessible
"Bachmann, Neukomm AG",Elektroinstallation,http://www.bnag.ch/,tel:052 632 07 07,fax:052 632 07 19,"Mühlenstrasse 66
8201 Schaffhausen",https://www.google.com/maps/place/M%C3%BChlenstrasse%2066+8201+Schaffhausen,f.stoll@bnag.ch
Josef Tresch AG,Verlegen von Fliesen und Platten,,tel:041 790 15 73,,"Haldenstrasse 1
6343 Rotkreuz",https://www.google.com/maps/place/Haldenstrasse%201+6343+Rotkreuz,website not accessible
Bereuter Haustechnik AG,Sanitär- und Heizungsinstallation,,tel:062 777 18 13,,"Boniswilerstrasse 10
5707 Seengen",https://www.google.com/maps/place/Boniswilerstrasse%2010+5707+Seengen,website not accessible
Troxler Haustechnik AG,Sanitär- und Heizungsinstallation,http://www.troxler-haustechnik.ch/,tel:041 970 11 80,fax:041 970 30 17,"Adlermatte 11
6130 Willisau",https://www.google.com/maps/place/Adlermatte%2011+6130+Willisau,website not accessible
Neue Medien AG,Erbringung von sonstigen Informationsdienstleistungen a. n. g.,,tel:052 235 03 03,,"Wildbachstrasse 5
8400 Winterthur",https://www.google.com/maps/place/Wildbachstrasse%205+8400+Winterthur,website not accessible
EHB Elektro GmbH,Elektroinstallation,http://www.ehb-elektro.ch/,tel:041 493 20 00,,"Rüdel
6122 Menznau",https://www.google.com/maps/place/R%C3%BCdel+6122+Menznau,info@ehb-elektro.ch
Walpen AG,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,http://www.walpen-ag.ch/,tel:027 948 05 48,fax:027 948 05 10,"Kantonsstrasse 63
3930 Visp",https://www.google.com/maps/place/Kantonsstrasse%2063+3930+Visp,website not accessible
Türfrontbau TB AG,"Einbau von Fenster, Türen und Innenausbau, Einbauküchen, Einbaumöbel",http://www.tuerfrontbau.ch/,tel:076 507 12 71,,"Zelgliackerstrasse 8
5210 Windisch",https://www.google.com/maps/place/Zelgliackerstrasse%208+5210+Windisch,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Johann Geisser AG,Güterbeförderung im Strassenverkehr,,tel:071 787 19 51,,"Gontenstrasse 20
9050 Appenzell",https://www.google.com/maps/place/Gontenstrasse%2020+9050+Appenzell,website not accessible
gartengestaltung reusser,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,http://www.gartengestaltung-reusser.ch/,,,"Innerdorf 2
7408 Cazis",https://www.google.com/maps/place/Innerdorf%202+7408+Cazis,website not accessible
"VOM FASS St. Gallen, Markus Keller",Bewertungen,http://stgallen.vomfass.ch/,tel:071 222 02 30,,"Metzgergasse 29
9000 St. Gallen",https://www.google.com/maps/place/Metzgergasse%2029+9000+St.%20Gallen,info@vomfass-sg.ch
Schreinerei Schwarz AG,Schreinerarbeiten im Innenausbau,http://www.gruetter-schwarz.ch/,tel:032 654 24 24,fax:032 654 24 25,"Witmattstrasse 16
2540 Grenchen",https://www.google.com/maps/place/Witmattstrasse%2016+2540+Grenchen,info@schreinereischwarz.ch
EXSENTI,Versand- und Internet-Detailhandel,http://www.exsenti.ch/,,,9000 St. Gallen,https://www.google.com/maps/place/undefined+9000+St.%20Gallen,website not accessible
Pilana Nahrungsmittel GmbH,Herstellung von Würzmitteln und Saucen,http://www.pilana.ch/,tel:062 771 87 43,fax:062 772 10 46,"Reinacherstrasse 1
5712 Beinwil am See",https://www.google.com/maps/place/Reinacherstrasse%201+5712+Beinwil%20am%20See,website not accessible
Geweda CNC Blechverarbeitungs AG,Schlossereien,http://www.geweda.ch/,tel:033 336 70 10,fax:033 336 70 01,"Zelglistrasse 14
3608 Thun",https://www.google.com/maps/place/Zelglistrasse%2014+3608+Thun,NA
Tarcisi Maissen SA,Schreinerarbeiten im Innenausbau,http://www.maissen-sa.ch/,tel:081 920 23 20,fax:081 920 23 21,"Via Resgias 16
7166 Trun",https://www.google.com/maps/place/Via%20Resgias%2016+7166+Trun,info@maissen-sa.ch
Isoflex AG,Abdichtungen,http://www.isoflexag.ch/,tel:044 493 03 04,fax:044 493 05 18,"Rautistrasse 8
8047 Zürich",https://www.google.com/maps/place/Rautistrasse%208+8047+Z%C3%BCrich,info@isoflexag.ch
Waldburger Gartenbau AG,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,http://www.cwag.ch/,tel:071 353 50 00,fax:071 353 50 01,"St. Gallerstrasse 21
9100 Herisau",https://www.google.com/maps/place/St.%20Gallerstrasse%2021+9100+Herisau,support@dachcom.ch
Möbel Märki,Detailhandel mit Möbeln,,tel:032 686 81 11,fax:032 686 81 10,"Gewerbestrasse 19
4528 Zuchwil",https://www.google.com/maps/place/Gewerbestrasse%2019+4528+Zuchwil,website not accessible
Plato Immobilien AG,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,tel:031 328 56 56,fax:031 328 56 57,"Greyerzstrasse 101
3013 Bern",https://www.google.com/maps/place/Greyerzstrasse%20101+3013+Bern,website not accessible
Oesch Metallbau GmbH,Herstellung von Metallkonstruktionen,http://www.oesch-metallbau.ch/,tel:033 823 42 82,fax:033 823 42 83,"Unt. Bönigstrasse 88a
3800 Interlaken",https://www.google.com/maps/place/Unt.%20B%C3%B6nigstrasse%2088a+3800+Interlaken,bad link
Severin Baumgartner,"Holzbau, Zimmerei",,tel:056 245 12 42,,"Gislibachweg 1
5306 Tegerfelden",https://www.google.com/maps/place/Gislibachweg%201+5306+Tegerfelden,website not accessible
Ralph Münger AG,Sanitär- und Heizungsinstallation,http://www.ralphmuenger.ch/,tel:071 971 16 64,fax:071 971 15 85,"Sägereistrasse 2
8362 Balterswil",https://www.google.com/maps/place/S%C3%A4gereistrasse%202+8362+Balterswil,info@ralphmuenger.ch
Arbor AG,Grosshandel mit sonstigen Maschinen und Ausrüstungen,http://www.arbor-ag.ch/,tel:031 838 51 61,fax:031 838 51 62,"Lindenthal
3067 Boll",https://www.google.com/maps/place/Lindenthal+3067+Boll,info@arbor-ag.ch
Peter Minder & Co.,Grosshandel mit Holz und Bauelementen aus Holz,,tel:043 377 83 03,fax:043 377 83 04,"Steinmatt 5
6404 Greppen",https://www.google.com/maps/place/Steinmatt%205+6404+Greppen,website not accessible
All In Medizinische Massagen GmbH,Physiotherapie,,tel:041 558 15 20,,"Haselmatte 10c
6210 Sursee",https://www.google.com/maps/place/Haselmatte%2010c+6210+Sursee,website not accessible
