company_name,industry,website,telephone,fax,address,address_maplink,email_all
Chartreuse-Garage,lnstandhaltung und Reparatur von Automobilen,,tel:033 244 55 66,,"Staatsstrasse 156
3626 Hünibach",https://www.google.com/maps/place/Staatsstrasse%20156+3626+H%C3%BCnibach,website not accessible
Alois Hartmann,"Holzbau, Zimmerei",,tel:041 755 25 74,,"Industriestrasse 11
6345 Neuheim",https://www.google.com/maps/place/Industriestrasse%2011+6345+Neuheim,website not accessible
Garage Beat Zbinden,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Hauptstrasse 26
1719 Zumholz",https://www.google.com/maps/place/Hauptstrasse%2026+1719+Zumholz,website not accessible
Revalora AG,Sanitärinstallation,,tel:062 893 37 78,,"Hauptstrasse 20
5113 Holderbank AG",https://www.google.com/maps/place/Hauptstrasse%2020+5113+Holderbank%20AG,website not accessible
Bollhalder Systemabdichtungen AG,Abdichtungen,http://www.systemabdichtungen.ch/,tel:044 887 73 88,fax:044 887 73 13,"Summerau 12
8618 Oetwil am See",https://www.google.com/maps/place/Summerau%2012+8618+Oetwil%20am%20See,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Mondileder-Eslan AG,Fondsmanagement,,tel:044 945 66 44,,"Hölzliwisenstrasse 2
8604 Volketswil",https://www.google.com/maps/place/H%C3%B6lzliwisenstrasse%202+8604+Volketswil,website not accessible
Moor Lifestyle GmbH,Berufliche Erwachsenenbildung,http://www.schweiz.asentiv.com/,,,"Via B. Pabio 3
6612 Ascona",https://www.google.com/maps/place/Via%20B.%20Pabio%203+6612+Ascona,bad link
HOWEAS HOLDING AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",,tel:032 355 34 53,,"Schützenstrasse 3
4532 Feldbrunnen",https://www.google.com/maps/place/Sch%C3%BCtzenstrasse%203+4532+Feldbrunnen,website not accessible
Hefti Ins AG,Bewertungen,http://www.hefti-kuechen.ch/,tel:032 312 96 96,fax:032 312 96 90,"Rebstockweg 14
3232 Ins",https://www.google.com/maps/place/Rebstockweg%2014+3232+Ins,info@hefti-kuechen.ch
Macom Manser GmbH,Copy Shops,,tel:071 727 10 90,fax:071 727 10 91,"Diepoldsauerstrasse 17
9443 Widnau",https://www.google.com/maps/place/Diepoldsauerstrasse%2017+9443+Widnau,website not accessible
Eric Wüst,"Vermittlung von Grundstücken, Gebäuden und Wohnungen für Dritte",,tel:032 753 86 76,,"ch.Côtes-Bugnot 2
2520 La Neuveville",https://www.google.com/maps/place/ch.C%C3%B4tes-Bugnot%202+2520+La%20Neuveville,website not accessible
Fasolin Martin,Vorbereitende Baustellenarbeiten,,,,"Bielstrasse 6
2558 Aegerten",https://www.google.com/maps/place/Bielstrasse%206+2558+Aegerten,website not accessible
Atelier Signboard Heimgartner,Malerei,,tel:061 643 14 00,fax:061 643 14 01,"Schützenrainweg 10
4125 Riehen",https://www.google.com/maps/place/Sch%C3%BCtzenrainweg%2010+4125+Riehen,website not accessible
Blumenhaus Viola,Anbau von sonstigen einjährigen Pflanzen,http://www.blumenhaus-viola.ch/,tel:062 794 10 33,fax:062 794 11 13,"Bernstrasse 118
4852 Rothrist",https://www.google.com/maps/place/Bernstrasse%20118+4852+Rothrist,info@blumenhaus-viola.ch
EW Sirnach AG,Elektrizitätserzeugung,http://www.ewsirnach.ch/,tel:071 969 44 88,fax:071 969 44 89,"Mattenrainstrasse 9
8370 Sirnach",https://www.google.com/maps/place/Mattenrainstrasse%209+8370+Sirnach,website not accessible
Reitverein Schaffhausen,Sonstige Interessenvertretungen und Vereinigungen a. n. g.,http://rvs.ch/,tel:052 643 56 08,,"Schweizersbildstrasse 77
8200 Schaffhausen",https://www.google.com/maps/place/Schweizersbildstrasse%2077+8200+Schaffhausen,NA
ML AG,Aktivitäten der Generalunternehmen im Baugewerbe,,tel:026 670 73 37,fax:026 670 73 38,"Rebli 20
3215 Büchslen",https://www.google.com/maps/place/Rebli%2020+3215+B%C3%BCchslen,website not accessible
Daltec SA,"Herstellung von Karosserien, Aufbauten und Anhängern",http://www.daltec.ch/,tel:026 675 30 40,,"Route de l'Industrie 85
1564 Domdidier",https://www.google.com/maps/place/Route%20de%20l'Industrie%2085+1564+Domdidier,bad link
trauffer werbet. sport fitness gmbh,Artikel im Shop,http://www.trauffer-werbetechnik.ch/,tel:033 951 36 64,,"Steinbruchweg 4a
3855 Brienz BE",https://www.google.com/maps/place/Steinbruchweg%204a+3855+Brienz%20BE,graphic.noel@bluewin.ch
H Hartmann & Partner AG,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,,tel:061 901 71 45,fax:061 901 73 31,"Oristalstrasse 29
4410 Liestal",https://www.google.com/maps/place/Oristalstrasse%2029+4410+Liestal,website not accessible
Wälchli & Partner AG,Bau-Ingenieurbüros,http://www.dwing.ch/,tel:062 919 70 00,fax:062 919 70 01,"Brunnhofstrasse 11
4900 Langenthal",https://www.google.com/maps/place/Brunnhofstrasse%2011+4900+Langenthal,logo_badge_wir-machen-profis@2x.png
Rohrer Gartenbau und,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,http://www.gartendecor.ch/,tel:041 660 86 89,,"Birkenweg 7
6072 Sachseln",https://www.google.com/maps/place/Birkenweg%207+6072+Sachseln,info@rohrer-gartenbau.ch
Reut Schreinerei AG,Artikel im Shop,http://www.reut-schreinerei.ch/,tel:071 633 25 77,,"Dorfstrasse 9
8576 Mauren TG",https://www.google.com/maps/place/Dorfstrasse%209+8576+Mauren%20TG,info@reut-schreinerei.ch
city office ag,Detailhandel mit Schreibwaren und Bürobedarf,http://www.cityofficeag.ch/,tel:071 552 00 52,,"Elsenackerstrasse 19
9450 Altstätten SG",https://www.google.com/maps/place/Elsenackerstrasse%2019+9450+Altst%C3%A4tten%20SG,website not accessible
FRANZ SCHALLER AG,Sanitärinstallation und Spenglerei,,tel:062 929 28 48,fax:062 929 12 49,"Bahnhofstrasse 39
4914 Roggwil BE",https://www.google.com/maps/place/Bahnhofstrasse%2039+4914+Roggwil%20BE,website not accessible
René Kaufmann,"lnstallation von Heizungs-, Lüftungs- und Klimaanlagen",,tel:062 842 66 87,fax:062 842 66 87,"Moortalstrasse 36
5722 Gränichen",https://www.google.com/maps/place/Moortalstrasse%2036+5722+Gr%C3%A4nichen,website not accessible
"Blumenhaus Bill, Inh. Tamara Trösch",Detailhandel mit Blumen und Pflanzen,,tel:056 223 12 38,,"Bahnhofstrasse 12
5300 Turgi",https://www.google.com/maps/place/Bahnhofstrasse%2012+5300+Turgi,website not accessible
Electro Stettler + Thönen AG,Elektroinstallation,http://www.electro-stettlerthoenen.ch/,tel:032 351 58 58,fax:032 351 58 60,"Solothurnstrasse 55
3294 Büren an der Aare",https://www.google.com/maps/place/Solothurnstrasse%2055+3294+B%C3%BCren%20an%20der%20Aare,info@electro-stettlerthoenen.ch
TARAG AG,"lnstallation von Heizungs-, Lüftungs- und Klimaanlagen",http://www.tarag.ch/,tel:061 711 33 55,,"Sonnenweg 14
4153 Reinach BL",https://www.google.com/maps/place/Sonnenweg%2014+4153+Reinach%20BL,website not accessible
swiss Optik-Brawand GmbH,Detailhandel mit Brillen und anderen Sehhilfen,http://www.swiss-optik.ch/,tel:031 911 11 04,fax:031 911 02 00,"Ziegeleiweg 2
3052 Zollikofen",https://www.google.com/maps/place/Ziegeleiweg%202+3052+Zollikofen,NA
Somedia Production AG,Verlegen von Zeitschriften,http://www.somedia-production.ch/,tel:081 255 50 50,,"Sommeraustrasse 32
7007 Chur",https://www.google.com/maps/place/Sommeraustrasse%2032+7007+Chur,ralf.seelig@somedia.ch
Master Zahner,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,,tel:079 264 38 27,,"Roosstrasse 53
8832 Wollerau",https://www.google.com/maps/place/Roosstrasse%2053+8832+Wollerau,website not accessible
Josef Ambühl Zimmerei,"Holzbau, Zimmerei",,tel:041 980 15 64,,"Ausserdorf 39
6218 Ettiswil",https://www.google.com/maps/place/Ausserdorf%2039+6218+Ettiswil,website not accessible
carhartt,Grosshandel mit Bekleidung,,tel:062 926 43 27,fax:062 926 09 22,"Hauptstrasse 81
4853 Murgenthal",https://www.google.com/maps/place/Hauptstrasse%2081+4853+Murgenthal,website not accessible
bp Tankstelle Sulgen,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Romanshornstrasse 13
8583 Sulgen",https://www.google.com/maps/place/Romanshornstrasse%2013+8583+Sulgen,website not accessible
BS-Reinigungen AG,Allgemeine Gebäudereinigung,,tel:031 991 56 50,fax:031 991 28 22,"Untermattweg 20a
3027 Bern",https://www.google.com/maps/place/Untermattweg%2020a+3027+Bern,website not accessible
Pacheco Entreprise Générale Sàrl,Allgemeiner Hochbau,,tel:078 801 70 40,,"Rue de Berne 9
1201 Genève",https://www.google.com/maps/place/Rue%20de%20Berne%209+1201+Gen%C3%A8ve,website not accessible
Guntlin Elektronik AG,Ausschreibungen,http://www.guntlin.ch/,tel:055 442 35 45,fax:055 442 61 62,"Roosstrasse 53
8832 Wollerau",https://www.google.com/maps/place/Roosstrasse%2053+8832+Wollerau,info@guntlin.ch
Schulungs- und Arbeitszentrum,Institutionen für Behinderte,http://www.sazburgdorf.ch/,tel:034 427 61 21,,"Burgergasse 7
3400 Burgdorf",https://www.google.com/maps/place/Burgergasse%207+3400+Burgdorf,gregor.waldburger@sazburgdorf.ch
Architekt Rolf Stalder,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,,,"Emil Frey-Strasse 164
4142 Münchenstein",https://www.google.com/maps/place/Emil%20Frey-Strasse%20164+4142+M%C3%BCnchenstein,website not accessible
KM Küchenstudio GmbH,Schreinerarbeiten im Innenausbau,http://www.km-kuechenstudio.ch/,tel:061 361 19 43,fax:061 361 61 38,"Solothurnerstrasse 69
4053 Basel",https://www.google.com/maps/place/Solothurnerstrasse%2069+4053+Basel,info@km-kuechenstudio.ch
Cetrangolo GmbH,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,,tel:032 618 37 32,,"Gewerbestrasse 15a
4512 Bellach",https://www.google.com/maps/place/Gewerbestrasse%2015a+4512+Bellach,website not accessible
Kraus Metzgerei AG,Detailhandel mit Fleisch und Fleischwaren,http://www.gnusspur.ch/,tel:044 724 01 55,fax:044 724 38 70,"Weingartenstrasse 15
8803 Rüschlikon",https://www.google.com/maps/place/Weingartenstrasse%2015+8803+R%C3%BCschlikon,info@gnusspur.ch
Konsortium Jona Factory,Aktivitäten der Generalunternehmen im Baugewerbe,,tel:055 250 50 60,fax:055 250 50 69,"Haltbergstrasse 25
8630 Rüti ZH",https://www.google.com/maps/place/Haltbergstrasse%2025+8630+R%C3%BCti%20ZH,website not accessible
Krenger Werbetechnik GmbH,Sonstige technische Beratung und Planung,,tel:033 437 11 42,,"Bernstrasse 133
3613 Steffisburg",https://www.google.com/maps/place/Bernstrasse%20133+3613+Steffisburg,website not accessible
Wipf Wärmetechnik AG,Sanitär- und Heizungsinstallation,http://www.wipfinfo.ch/,tel:044 860 06 03,,8180 Bülach,https://www.google.com/maps/place/undefined+8180+B%C3%BClach,website not accessible
M. Frei AG,Fondsmanagement,,tel:071 911 09 79,,"St. Gallerstrasse 1
9500 Wil SG",https://www.google.com/maps/place/St.%20Gallerstrasse%201+9500+Wil%20SG,website not accessible
Schwertfeger Torsysteme,Herstellung von Metallkonstruktionen,,tel:032 365 85 75,fax:032 365 85 15,"Schützenmattweg 12
2560 Nidau",https://www.google.com/maps/place/Sch%C3%BCtzenmattweg%2012+2560+Nidau,website not accessible
Meienberger AG,Allgemeine Gebäudereinigung,,tel:041 280 55 76,fax:041 280 54 76,"Wilhofweg 3
6275 Ballwil",https://www.google.com/maps/place/Wilhofweg%20%203+6275+Ballwil,website not accessible
Depair SA,"Herstellung von kälte- und lufttechnischen Erzeugnissen, nicht für den Haushalt",http://www.depair.ch/,tel:027 455 16 14,,"Rue du Manège 30
3960 Sierre",https://www.google.com/maps/place/Rue%20du%20Man%C3%A8ge%2030+3960+Sierre,website not accessible
Allmend Immobilien AG,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,tel:044 802 60 80,fax:044 802 60 81,"Dorfstrasse 37
6026 Rain",https://www.google.com/maps/place/Dorfstrasse%2037+6026+Rain,website not accessible
Dill Optik GmbH,Detailhandel mit Brillen und anderen Sehhilfen,http://www.dilloptik.ch/,tel:061 481 74 64,fax:061 482 05 82,"Binningerstrasse 5
4123 Allschwil",https://www.google.com/maps/place/Binningerstrasse%205+4123+Allschwil,NA
Schwendemann Holzbau GmbH,"Holzbau, Zimmerei",,tel:062 797 46 50,fax:062 797 46 50,"Industriestrasse 1
5745 Safenwil",https://www.google.com/maps/place/Industriestrasse%201+5745+Safenwil,website not accessible
Lift AG,Herstellung von Hebezeugen und Fördermitteln,http://www.liftag.ch/,tel:044 871 91 91,fax:044 871 91 20,"Querstrasse 37
8105 Regensdorf",https://www.google.com/maps/place/Querstrasse%2037+8105+Regensdorf,info@liftag.ch
Rent a Box Schmuck und Uhren AG,Detailhandel mit Uhren und Schmuck,http://www.rent-a-box.ch/,tel:031 311 30 90,,"Bahnhofplatz 11
3011 Bern",https://www.google.com/maps/place/Bahnhofplatz%2011+3011+Bern,johndoe@domain.com
H. Rosenberger GmbH,Schreinerarbeiten im Innenausbau,http://www.rosenberger-holzbau.ch/,tel:055 210 12 79,,"Stampfstrasse 4a
8645 Jona",https://www.google.com/maps/place/Stampfstrasse%204a+8645+Jona,info@rosenberger-holzbau.ch
Conrad Keiser AG,lnstandhaltung und Reparatur von Automobilen,,tel:041 741 88 22,fax:041 741 81 60,"Alte Steinhauserstrasse 19
6330 Cham",https://www.google.com/maps/place/Alte%20Steinhauserstrasse%2019+6330+Cham,website not accessible
Felder Liegenschaften AG,Vermietung und Verpachtung von eigenen oder geleasten Gebäuden und Wohnungen,,tel:062 756 05 28,fax:062 756 20 39,"Luzernerstrasse 12
6252 Dagmersellen",https://www.google.com/maps/place/Luzernerstrasse%2012+6252+Dagmersellen,website not accessible
Jean Gehrig,Grosshandel mit Schmuck,,tel:044 371 03 03,,"Friedenstrasse 2A
8304 Wallisellen",https://www.google.com/maps/place/Friedenstrasse%202A+8304+Wallisellen,website not accessible
Hans Mathis Immobilien AG,"Vermittlung von Grundstücken, Gebäuden und Wohnungen für Dritte",,tel:044 991 17 11,,"Weinbergstrasse 23
8700 Küsnacht ZH",https://www.google.com/maps/place/Weinbergstrasse%2023+8700+K%C3%BCsnacht%20ZH,website not accessible
Ruedi Rüssel Tankstelle,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Rankstrasse 35
4058 Basel",https://www.google.com/maps/place/Rankstrasse%2035+4058+Basel,website not accessible
Gemini GmbH,Detailhandel mit Möbeln,,tel:041 250 10 10,,"Ibelweg 20
6300 Zug",https://www.google.com/maps/place/Ibelweg%2020+6300+Zug,website not accessible
Resicash SA,"Grosshandel mit Nahrungs- und Genussmitteln, Getränken und Tabakwaren, ohne ausgeprägten Schwerpunkt",http://www.resinelli.ch/,tel:091 820 10 65,,"Via Serrai 2
6592 S. Antonino",https://www.google.com/maps/place/Via%20Serrai%202+6592+S.%20Antonino,website not accessible
Orgatent AG,Vermietung von sonstigen Gebrauchsgütern,http://www.orgatent.ch/,tel:041 980 49 39,fax:041 980 19 39,"Gewerbe Badhus 7
6022 Grosswangen",https://www.google.com/maps/place/Gewerbe%20Badhus%207+6022+Grosswangen,NA
Ursi Niedermann,"Sonstige freiberufliche, wissenschaftliche und technische Tätigkeiten a. n. g.",,tel:071 947 20 72,,"Webereistrasse 1
9526 Zuckenriet",https://www.google.com/maps/place/Webereistrasse%201+9526+Zuckenriet,website not accessible
Rudolf Ryf Elektro-Anlagen AG,Elektroinstallation,,tel:032 637 21 13,fax:032 637 10 69,"Gerackerstrasse 4
4524 Günsberg",https://www.google.com/maps/place/Gerackerstrasse%204+4524+G%C3%BCnsberg,website not accessible
Carrosserie Hess AG,"Herstellung von Karosserien, Aufbauten und Anhängern",,tel:032 617 34 11,fax:032 617 34 00,"Bielstrasse 7
4512 Bellach",https://www.google.com/maps/place/Bielstrasse%207+4512+Bellach,website not accessible
Garage T.Isenring AG,lnstandhaltung und Reparatur von Automobilen,,tel:056 664 57 57,fax:056 664 57 77,"Luzernerstrasse 103
5630 Muri AG",https://www.google.com/maps/place/Luzernerstrasse%20103+5630+Muri%20AG,website not accessible
Schöner Wohnen Consulting GmbH,Verlegen von Fliesen und Platten,http://www.swcc.ch/,tel:044 558 97 78,,"Im Höchlig 4
8706 Meilen",https://www.google.com/maps/place/Im%20H%C3%B6chlig%204+8706+Meilen,NA
Giroud Olma AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://www.giroud-olma.ch/,tel:062 287 78 78,fax:062 287 78 79,"Louis-Giroudstrasse 26
4600 Olten",https://www.google.com/maps/place/Louis-Giroudstrasse%2026+4600+Olten,kontakt@giroud-olma.ch
Feigenwinter + Sohn AG,Malerei,,tel:061 711 45 56,fax:061 711 80 14,"Schalbergstrasse 107
4153 Reinach BL",https://www.google.com/maps/place/Schalbergstrasse%20107+4153+Reinach%20BL,website not accessible
Jürgen Wüthrich,Grosshandel mit landwirtschaftlichen Maschinen und Geräten,,tel:031 721 17 17,,"Thunstrasse 54
3110 Münsingen",https://www.google.com/maps/place/Thunstrasse%2054+3110+M%C3%BCnsingen,website not accessible
Plot Werk GmbH,Sonstiges Drucken a. n. g.,http://www.plot-werk.ch/,tel:052 338 21 03,fax:052 338 21 02,"Hausackerstrasse 6
8542 Wiesendangen",https://www.google.com/maps/place/Hausackerstrasse%206+8542+Wiesendangen,email@email.ch
Pneuhaus Zeller AG,lnstandhaltung und Reparatur von Automobilen,,tel:061 692 22 66,fax:061 692 22 63,"Schliengerweg 41
4057 Basel",https://www.google.com/maps/place/Schliengerweg%2041+4057+Basel,website not accessible
Bernhard Reusser,Reparatur und Lackieren von Carrosserien,,tel:033 345 17 19,,"Zelgstrasse 72
3661 Uetendorf",https://www.google.com/maps/place/Zelgstrasse%2072+3661+Uetendorf,website not accessible
atwork --tools,Grosshandel mit elektrischen Haushaltsgeräten,,,fax:032 622 50 56,"Weihermattstrasse 1
4522 Rüttenen",https://www.google.com/maps/place/Weihermattstrasse%201+4522+R%C3%BCttenen,website not accessible
Autospritzwerk Müller AG,Reparatur und Lackieren von Carrosserien,,tel:032 633 11 81,fax:032 633 03 48,"Renkholzweg 2
4704 Niederbipp",https://www.google.com/maps/place/Renkholzweg%202+4704+Niederbipp,website not accessible
HELLA Storen AG,Sonstige Bauinstallation,,tel:041 748 01 10,fax:041 748 01 15,"Sennweidstrasse 43
6312 Steinhausen",https://www.google.com/maps/place/Sennweidstrasse%2043+6312+Steinhausen,website not accessible
Schoch Metallbau AG,Herstellung von Metallkonstruktionen,http://www.schochmb.ch/,tel:071 353 04 60,fax:071 353 04 69,"Walke 45
9100 Herisau",https://www.google.com/maps/place/Walke%2045+9100+Herisau,website not accessible
Airproduct AG,"Grosshandel mit Metall- und Kunststoffwaren für Bauzwecke sowie Installationsbedarf für Gas, Wasser und Heizung",http://www.airproduct.ch/,tel:056 633 96 33,fax:056 633 96 38,"Bremgartenstrasse 21
8966 Oberwil-Lieli",https://www.google.com/maps/place/Bremgartenstrasse%2021+8966+Oberwil-Lieli,info@airproduct.ch
Saxer Gerüstbau AG,Gerüstbau,,tel:071 642 41 14,fax:071 642 41 16,"Romanshornerstrasse 15
8583 Sulgen",https://www.google.com/maps/place/Romanshornerstrasse%2015+8583+Sulgen,website not accessible
Brand Nicolas,Lebensversicherungen,,,,"Krattigstrasse 54
3700 Spiez",https://www.google.com/maps/place/Krattigstrasse%2054+3700+Spiez,website not accessible
Costantino Catena,Fotografie,,,,"via Regina 19
6943 Vezia",https://www.google.com/maps/place/via%20Regina%2019+6943+Vezia,website not accessible
nm51 GmbH,"Patentanwaltsbüros, Patentverwertung",,tel:041 768 11 55,,"Blegistrasse 11B
6340 Baar",https://www.google.com/maps/place/Blegistrasse%2011B+6340+Baar,website not accessible
Verein Gartenoper Langenthal,Betrieb von Kultur- und Unterhaltungseinrichtungen,,,,"Hofstrasse 25
4912 Aarwangen",https://www.google.com/maps/place/Hofstrasse%2025+4912+Aarwangen,website not accessible
Schranz AG,Sanitärinstallation und Spenglerei,,tel:061 641 16 40,fax:061 641 39 15,"Erlensträsschen 48
4125 Riehen",https://www.google.com/maps/place/Erlenstr%C3%A4sschen%2048+4125+Riehen,website not accessible
Büropartner B & K GmbH,Grosshandel mit sonstigen Büromaschinen und -einrichtungen,http://www.bueropartner.ch/,tel:041 850 55 25,fax:041 850 55 25,"Bahnhofstrasse 32
6403 Küssnacht am Rigi",https://www.google.com/maps/place/Bahnhofstrasse%20%2032+6403+K%C3%BCssnacht%20am%20Rigi,NA
Zollinger Immobilien,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://www.zollinger.ch/,tel:031 954 12 12,,"Worbstrasse 237
3073 Gümligen",https://www.google.com/maps/place/Worbstrasse%20237+3073+G%C3%BCmligen,info@zollinger.ch
Johann Hofstetter AG,"Grosshandel mit Häuten, Fellen und Leder",http://www.hofstetter-world.ch/,tel:071 393 11 12,fax:071 393 11 27,"St.Gallerstrasse 48
9230 Flawil",https://www.google.com/maps/place/St.Gallerstrasse%2048+9230+Flawil,hans.hofstetter@hofstetter-world.com
"Hofmann Radio, TV GmbH",Detailhandel mit Geräten der Unterhaltungselektronik,,tel:031 921 17 32,fax:031 921 70 59,"Dorfmärit 16
3065 Bolligen",https://www.google.com/maps/place/Dorfm%C3%A4rit%2016+3065+Bolligen,website not accessible
Rolf Bucher,Schreinerarbeiten im Innenausbau,,tel:031 751 17 62,fax:031 751 17 82,"Bernstrasse 36
3205 Gümmenen",https://www.google.com/maps/place/Bernstrasse%2036+3205+G%C3%BCmmenen,website not accessible
Egeli Treuhand AG,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,http://www.egeli-treuhand.ch/,tel:071 221 11 50,fax:071 221 11 55,"Teufener Strasse 36
9000 St. Gallen",https://www.google.com/maps/place/Teufener%20Strasse%2036+9000+St.%20Gallen,patrick.vetter@egeli.ch
Seehof Hotel Du Lac,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",http://www.hotel-du-lac.ch/,tel:041 390 11 51,fax:041 390 11 19,"Gotthardstrasse 4
6353 Weggis",https://www.google.com/maps/place/Gotthardstrasse%204+6353+Weggis,info@hotel-du-lac.ch
Passeraub Werbe AG,Siebdruck,http://www.p-werbe.ch/,tel:027 473 46 46,fax:027 473 47 77,"Niedergampelstrasse 7
3945 Gampel",https://www.google.com/maps/place/Niedergampelstrasse%207+3945+Gampel,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Labor Bumann Caroline & Co.,Sonstiger Fachdetailhandel a. n. g. (in Verkaufsräumen),,tel:027 924 24 36,fax:027 924 55 36,"Klosmattenstrasse 88
3902 Glis",https://www.google.com/maps/place/Klosmattenstrasse%2088+3902+Glis,website not accessible
Schreinerei Gassmann AG,Schreinerarbeiten im Innenausbau,http://www.schreinerei-gassmann.ch/,tel:041 460 11 05,,"Allmend 53
6204 Sempach",https://www.google.com/maps/place/Allmend%2053+6204+Sempach,dandar@icipit.ch
Activatis AG,Detailhandel mit Telekommunikationsgeräten,,tel:062 824 47 24,fax:062 824 88 00,"Aarauerstrasse 25
5033 Buchs AG",https://www.google.com/maps/place/Aarauerstrasse%2025+5033+Buchs%20AG,website not accessible
Garage Sägesser AG,lnstandhaltung und Reparatur von Automobilen,,tel:031 839 05 35,,"Rubigenstrasse 1
3076 Worb",https://www.google.com/maps/place/Rubigenstrasse%201+3076+Worb,website not accessible
Alumet AG,Herstellung von Metallkonstruktionen,,tel:061 761 70 64,fax:061 761 70 26,"Hauptstrasse 66
4243 Dittingen",https://www.google.com/maps/place/Hauptstrasse%2066+4243+Dittingen,website not accessible
Krummenacher Sanitär AG,Sanitär- und Heizungsinstallation,http://www.krummenacher-sanitaer.ch/,tel:041 490 10 12,fax:041 490 10 06,"Marktweg 6
6110 Wolhusen",https://www.google.com/maps/place/Marktweg%206+6110+Wolhusen,info@krummenacher-sanitaer.ch
