company_name,industry,website,telephone,fax,address,address_maplink,email
BF berger + frank ag,Bewertungen,http://www.bfarchitekten.ch/,tel:041 925 15 50,,"Meienriesliweg 15
6210 Sursee",https://www.google.com/maps/place/Meienriesliweg%2015+6210+Sursee,bad link
Perosa AG,Detailhandel mit Damenbekleidung,http://www.perosa.ch/,tel:071 911 55 15,fax:071 911 59 34,"Toggenburgerstrasse 2
9500 Wil SG",https://www.google.com/maps/place/Toggenburgerstrasse%202+9500+Wil%20SG,info@perosa.ch
Ronald Pfaff,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,,tel:062 726 23 89,fax:062 726 27 61,"Wallhaist 270
5054 Moosleerau",https://www.google.com/maps/place/Wallhaist%20270+5054+Moosleerau,website not accessible
Restaurant Rheingold,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",http://www.rheingold-nh.ch/,tel:052 672 19 90,fax:052 672 36 05,"Rheingoldstrasse 51
8212 Neuhausen am Rheinfall",https://www.google.com/maps/place/Rheingoldstrasse%2051+8212+Neuhausen%20am%20Rheinfall,
Faes Bau AG,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,http://www.faesbau.ch/,tel:034 422 19 97,fax:034 422 35 69,"Schmiedengasse 17
3400 Burgdorf",https://www.google.com/maps/place/Schmiedengasse%2017+3400+Burgdorf,
Bruno Projer,"Detailhandel mit Automobilen mit einem Gesamtgewicht von 3,5 t oder weniger",http://www.mistail.ch/,tel:081 681 10 20,fax:081 681 10 35,7451 Alvaschein,https://www.google.com/maps/place/undefined+7451+Alvaschein,garage-mistail@bluewin.ch
Pfenninger Maler Reiat GmbH,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,,tel:052 681 32 69,,"Tonwerkstrasse 2
8240 Thayngen",https://www.google.com/maps/place/Tonwerkstrasse%202+8240+Thayngen,website not accessible
bp Tankstelle Münchwilen,Detailhandel mit Motorenkraftstoffen (Tankstellen),,,,"Wilerstrasse 4
9542 Münchwilen TG",https://www.google.com/maps/place/Wilerstrasse%204+9542+M%C3%BCnchwilen%20TG,website not accessible
Elektro Schweizer Bottenwil GmbH,Elektroinstallation,,tel:062 721 16 27,,"Gartenweg 407
4814 Bottenwil",https://www.google.com/maps/place/Gartenweg%20%20407+4814+Bottenwil,website not accessible
Gysi-Automobile AG,Bewertungen,http://www.autogysi.ch/,tel:056 460 27 27,fax:056 460 27 28,"Hauptstrasse 9
5212 Hausen AG",https://www.google.com/maps/place/Hauptstrasse%209+5212+Hausen%20AG,bad link
Doris Hagmann,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,,,"Rebstockhalde 9
6006 Luzern",https://www.google.com/maps/place/Rebstockhalde%209+6006+Luzern,website not accessible
Hotel Kemmeriboden-Bad,Artikel im Shop,http://www.kemmeriboden.ch/,tel:034 493 77 77,fax:034 493 77 70,6197 Schangnau,https://www.google.com/maps/place/undefined+6197+Schangnau,hotel@kemmeriboden.ch
werk5 ag,Siebdruck,http://www.werk5.ch/,tel:032 666 40 70,fax:032 666 40 79,"Stationsweg 4
3428 Wiler b. Utzenstorf",https://www.google.com/maps/place/Stationsweg%204+3428+Wiler%20b.%20Utzenstorf,
Indian Restaurant Kanchi,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",http://www.kanchi.ch/,tel:041 410 67 08,,"Friedenstrasse 2
6000 Luzern 6",https://www.google.com/maps/place/Friedenstrasse%202+6000+Luzern%206,dosahouse@kanchi.ch
Faro AG Facility Services,Allgemeine Gebäudereinigung,http://www.faro.ch/,tel:031 332 52 51,fax:031 332 27 57,"Bottigenstrasse 217b
3019 Bern",https://www.google.com/maps/place/Bottigenstrasse%20217b+3019+Bern,bad link
Werder Küchen-Design,Herstellung von Küchen- und Badzimmermöbeln (ohne Einbau),,tel:091 943 51 48,,"Sinserstrasse 116
6330 Cham",https://www.google.com/maps/place/Sinserstrasse%20116+6330+Cham,website not accessible
Webzeitschrift.ch GmbH,Werbeagenturen,http://www.marktindex.ch/,,,"Wiesenstrasse 10a
8952 Schlieren",https://www.google.com/maps/place/Wiesenstrasse%2010a+8952+Schlieren,bad link
Lombardi Art & Hair,Coiffeursalons,,tel:071 999 02 69,,"Grünaustrasse 33
8370 Sirnach",https://www.google.com/maps/place/Gr%C3%BCnaustrasse%2033+8370+Sirnach,website not accessible
Hubert Ackermann,Werbeagenturen,,,,"Bergmatte 5
1734 Tentlingen",https://www.google.com/maps/place/Bergmatte%205+1734+Tentlingen,website not accessible
Garten Bieri AG,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,http://www.garten-bieri.ch/,tel:071 966 17 08,fax:071 966 17 09,"Grossackerstrasse 20
9542 Münchwilen TG",https://www.google.com/maps/place/Grossackerstrasse%2020+9542+M%C3%BCnchwilen%20TG,info@garten-bieri.ch
Rhomberg Bau AG,Aktivitäten der Generalunternehmen im Baugewerbe,http://www.rhombergbau.ch/,tel:071 228 63 73,,"Feldlistrasse 2
9000 St. Gallen",https://www.google.com/maps/place/Feldlistrasse%202+9000+St.%20Gallen,st.gallen@rhomberg.com
Moos + Co,Detailhandel mit Brillen und anderen Sehhilfen,,tel:041 210 75 64,fax:041 210 75 75,"Pilatusstrasse 34
6003 Luzern",https://www.google.com/maps/place/Pilatusstrasse%20%2034+6003+Luzern,website not accessible
Heinrich Tschanz,Herstellung von Ausbauelementen aus Metall,,tel:034 420 03 70,fax:034 420 03 71,"Gysnauweg 7
3400 Burgdorf",https://www.google.com/maps/place/Gysnauweg%207+3400+Burgdorf,website not accessible
Ganz Installationen AG,Sanitär- und Heizungsinstallation,http://www.ganz-installationen.ch/,tel:044 908 40 00,fax:044 908 40 09,"Claridenweg 18
8604 Volketswil",https://www.google.com/maps/place/Claridenweg%2018+8604+Volketswil,
Die Welt in Farbe AG,Malerei,http://www.farb-kompetenz.ch/,tel:052 223 18 88,fax:052 223 18 87,"Seuzachstrasse 42
8413 Neftenbach",https://www.google.com/maps/place/Seuzachstrasse%2042+8413+Neftenbach,info@diwefa.ch
Alder & Co.,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://20%20%25/,tel:081 250 74 07,fax:081 250 74 07,"Welschdörfli 18-20
7002 Chur",https://www.google.com/maps/place/Welschd%C3%B6rfli%2018-20+7002+Chur,website not accessible
Georg Frei,"Detailhandel mit Automobilen mit einem Gesamtgewicht von 3,5 t oder weniger",,tel:071 911 74 11,,"Dorfstrasse 1
9502 Braunau",https://www.google.com/maps/place/Dorfstrasse%201+9502+Braunau,website not accessible
Jost Service GmbH,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,http://www.jostservice.ch/,tel:044 558 88 02,,"Balz-Zimmermann-Strasse 34
8302 Kloten",https://www.google.com/maps/place/Balz-Zimmermann-Strasse%2034+8302+Kloten,info@jostservice.ch
BRIMATO (Swiss) AG,"Dämmung gegen Kälte, Wärme, Schall und Erschütterung",http://www.brimato.ch/,tel:052 338 04 08,,"Seeblickstrasse 39
8274 Tägerwilen",https://www.google.com/maps/place/Seeblickstrasse%2039+8274+T%C3%A4gerwilen,info@brimato.ch
Vini Cappelletti AG,Detailhandel mit Getränken,http://www.cappelletti.ch/,tel:031 335 44 44,,"Zikadenweg 6
3006 Bern",https://www.google.com/maps/place/Zikadenweg%206+3006+Bern,website not accessible
P. Bernard,Bewertungen,http://www.bernard-uhren.ch/,tel:061 711 38 88,,"Baselstrasse 108
4153 Reinach BL",https://www.google.com/maps/place/Baselstrasse%20108+4153+Reinach%20BL,
Finajour,Erbringung von Beratungsleistungen auf dem Gebiet der Informationstechnologie,http://www.finajour.ch/,tel:061 721 72 92,fax:061 721 73 40,"Rte de l' Hôpital 56
2800 Delémont",https://www.google.com/maps/place/Rte%20de%20l'%20H%C3%B4pital%2056+2800+Del%C3%A9mont,bad link
Carrosserie Gygax AG,"Herstellung von Karosserien, Aufbauten und Anhängern",,tel:062 965 16 33,fax:062 965 36 77,"Hauptstrasse 31
4936 Kleindietwil",https://www.google.com/maps/place/Hauptstrasse%2031+4936+Kleindietwil,website not accessible
Der MarkenMentor - François Cochard,Unternehmensberatung,http://www.markenmentor.ch/,tel:044 370 27 77,,"Regina-Kägi-Strasse 11
8050 Zürich",https://www.google.com/maps/place/Regina-K%C3%A4gi-Strasse%2011+8050+Z%C3%BCrich,francois.cochard@markenmentor.ch
D.Probst Beauty-Cosmetics-Spa,Kosmetiksalons,http://www.probst-cosmetic.ch/,tel:062 871 53 00,,"Bahnhofplatz 1
5070 Frick",https://www.google.com/maps/place/Bahnhofplatz%201+5070+Frick,info@probst-cosmetic.ch
Silvermagic GmbH,Grosshandel mit sonstigen Maschinen und Ausrüstungen,http://www.textilparadies.ch/,tel:041 761 68 10,fax:041 761 68 11,"Kleinfeld 17
6207 Nottwil",https://www.google.com/maps/place/Kleinfeld%2017+6207+Nottwil,
Waffenhaus Schneider,Herstellung von Waffen und Munition,,tel:031 781 14 80,fax:031 781 29 96,"Dorfplatz 12a
3114 Wichtrach",https://www.google.com/maps/place/Dorfplatz%2012a+3114+Wichtrach,website not accessible
Invest4u GmbH,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",,,,"Mellingerstrasse 20
5400 Baden",https://www.google.com/maps/place/Mellingerstrasse%2020+5400+Baden,website not accessible
Arzhila SA,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://www.arzhila.ch/,tel:091 935 40 90,fax:091 935 40 99,"Via d'Argine 3
6930 Bedano",https://www.google.com/maps/place/Via%20d'Argine%203+6930+Bedano,info@arzhila.ch
Elsener AG,Grosshandel mit sonstigen Maschinen und Ausrüstungen,http://www.elsener-svt.ch/,tel:041 781 24 44,,"Chamerstrasse 44
6331 Hünenberg",https://www.google.com/maps/place/Chamerstrasse%2044+6331+H%C3%BCnenberg,info@elsener-svt.ch
Fussballclub Langenthal,Sportvereine,https://www.fclangenthal.ch/,,,"Melchnaustrasse 54
4900 Langenthal",https://www.google.com/maps/place/Melchnaustrasse%2054+4900+Langenthal,webmaster@fclangenthal.ch
J.C. Bonorand,"Advokatur-, Notariatsbüros",,tel:081 252 77 78,fax:081 252 63 46,"Arcas 22
7002 Chur",https://www.google.com/maps/place/Arcas%2022+7002+Chur,website not accessible
Romer AG,Detailhandel mit Uhren und Schmuck,http://romerschmuck.ch/,tel:052 213 87 51,fax:052 202 13 44,"Marktgasse 42
8400 Winterthur",https://www.google.com/maps/place/Marktgasse%2042+8400+Winterthur,info@romerag.ch
Slag AG,Architekturbüros,,tel:041 484 28 77,fax:041 484 27 07,"Ober-Trüebebach 34
6170 Schüpfheim",https://www.google.com/maps/place/Ober-Tr%C3%BCebebach%20%2034+6170+Sch%C3%BCpfheim,website not accessible
Mohler Metallbau,Mechanische Werkstätten,,tel:062 299 10 82,,"Hauptstrasse 99
4444 Rümlingen",https://www.google.com/maps/place/Hauptstrasse%2099+4444+R%C3%BCmlingen,website not accessible
Weinhandlung Varensis,Grosshandel mit Wein und Spirituosen,http://www.cavevarensis.ch/,tel:027 473 20 43,fax:027 473 38 25,"Dorfstrasse 56
3953 Varen",https://www.google.com/maps/place/Dorfstrasse%2056+3953+Varen,8c4075d5481d476e945486754f783364@sentry.io
Goldenberger Elektro AG,Elektroinstallation,,tel:062 739 10 20,fax:062 739 10 21,"Hauptstrasse 203
5044 Schlossrued",https://www.google.com/maps/place/Hauptstrasse%20203+5044+Schlossrued,website not accessible
Brevag AG,Reparatur von Metallerzeugnissen,http://www.brevag.ch/,tel:032 672 12 20,,"Bleichenmattstrasse 22
4562 Biberist",https://www.google.com/maps/place/Bleichenmattstrasse%2022+4562+Biberist,
ERBATEC SA,Grosshandel mit Baustoffen,,tel:024 471 03 44,fax:024 471 04 18,"ch.des Eudrants 8
1869 Massongex",https://www.google.com/maps/place/ch.des%20Eudrants%208+1869+Massongex,website not accessible
Bahnhöfli Lungern AG,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",http://www.bahnhoefli.ch/,tel:041 678 15 55,,"Bahnhofstrasse 30
6078 Lungern",https://www.google.com/maps/place/Bahnhofstrasse%2030+6078+Lungern,info@bahnhoefli.ch
Gérard Fischer Occasionsshop,"Detailhandel mit Automobilen mit einem Gesamtgewicht von 3,5 t oder weniger",,,fax:056 664 37 10,"Mühlestrasse 2
5634 Merenschwand",https://www.google.com/maps/place/M%C3%BChlestrasse%202+5634+Merenschwand,website not accessible
Claudio Ottolini,Verlegen von Fliesen und Platten,,tel:071 385 66 44,fax:071 385 67 25,"Gozenbergstrasse 44
9200 Gossau SG",https://www.google.com/maps/place/Gozenbergstrasse%2044+9200+Gossau%20SG,website not accessible
Metzgerei Zesiger GmbH,Schlachten (ohne Schlachten von Geflügel),,tel:032 331 82 83,fax:032 333 21 53,"Hauptstrasse 9
2562 Port",https://www.google.com/maps/place/Hauptstrasse%209+2562+Port,website not accessible
Rudolf Grogg AG,"Sonstiger Detailhandel mit Metallwaren, Anstrichmitteln, Bau- und Heimwerkerbedarf",http://www.grogg-ag.ch/,tel:032 356 0356,fax:032 355 25 48,"Hauptstrasse 105
2553 Safnern",https://www.google.com/maps/place/Hauptstrasse%20105+2553+Safnern,grogg@grogg-ag.ch
Franz Schubert,Aktivitäten der Generalunternehmen im Baugewerbe,,tel:044 836 77 88,fax:044 836 77 88,"Rebenstrasse 3
8309 Nürensdorf",https://www.google.com/maps/place/Rebenstrasse%203+8309+N%C3%BCrensdorf,website not accessible
ISMA-TRANS GmbH,Güterbeförderung im Strassenverkehr,,tel:052 343 70 71,fax:052 343 70 76,"Vogelsangstrasse 13
8307 Effretikon",https://www.google.com/maps/place/Vogelsangstrasse%2013+8307+Effretikon,website not accessible
"Jeker AG, Aushub, Tief- und Rückbau",Abbrucharbeiten,,tel:061 781 10 72,fax:061 781 37 91,"Pfarrgasse 14
4227 Büsserach",https://www.google.com/maps/place/Pfarrgasse%2014+4227+B%C3%BCsserach,website not accessible
Automobiles Jäggi S.A.,lnstandhaltung und Reparatur von Automobilen,http://www.jaeggisa.ch/,tel:032 488 33 44,fax:032 488 33 40,"Grand-Rue 29
2606 Corgémont",https://www.google.com/maps/place/Grand-Rue%2029+2606+Corg%C3%A9mont,info@jaeggisa.ch
Baugeschäft P.Weibel GmbH,Allgemeiner Hochbau,,tel:055 412 36 80,,"Langrütistrasse 88
8840 Einsiedeln",https://www.google.com/maps/place/Langr%C3%BCtistrasse%2088+8840+Einsiedeln,website not accessible
REGENASS HAUSTECHNIK,Sanitär- und Heizungsinstallation,,,,"Freidorf 71
4132 Muttenz",https://www.google.com/maps/place/Freidorf%2071+4132+Muttenz,website not accessible
Riedo Clima AG Flamatt,"lnstallation von Heizungs-, Lüftungs- und Klimaanlagen",,tel:031 741 05 17,fax:031 741 10 82,"Bernstrasse 24
3175 Flamatt",https://www.google.com/maps/place/Bernstrasse%2024+3175+Flamatt,website not accessible
,,,,,,,website not accessible
Elektro Furrer AG,Ausschreibungen,http://www.elektrofurrer.ch/,tel:041 662 00 70,fax:041 662 00 79,"Edisriederstrasse 83
6072 Sachseln",https://www.google.com/maps/place/Edisriederstrasse%2083+6072+Sachseln,ElektroFurrerAG1@elektrofurrer.ch
,,,,,,,website not accessible
,,,,,,,website not accessible
Gasthof Rössli,Private Haushalte mit Hauspersonal,,,,"Winkelstrasse 1
4913 Bannwil",https://www.google.com/maps/place/Winkelstrasse%201+4913+Bannwil,website not accessible
DEMKO GmbH,"Grosshandel mit keramischen Erzeugnissen, Glaswaren und Reinigungsmitteln",,tel:031 558 37 89,,"Dorfstrasse 9
3082 Schlosswil",https://www.google.com/maps/place/Dorfstrasse%209+3082+Schlosswil,website not accessible
Rico Muttenzer,Erbringung von Beratungsleistungen auf dem Gebiet der Informationstechnologie,http://www.maps-com.ch/,tel:071 878 70 80,fax:071 878 70 87,"Sonnenbergstrasse 6
9038 Rehetobel",https://www.google.com/maps/place/Sonnenbergstrasse%206+9038+Rehetobel,bad link
Honegger Multiservice,Abbrucharbeiten,https://www.honeggermultiservice.ch/,tel:044 937 48 71,,"Alte Zihlstrasse 18
8340 Hinwil",https://www.google.com/maps/place/Alte%20Zihlstrasse%2018+8340+Hinwil,bad link
Baumann Gebäudetechnik AG,Artikel im Shop,http://www.baumann-haustechnik.ch/,tel:071 633 12 48,fax:071 633 30 13,"Weinfelderstrasse 13
8575 Bürglen TG",https://www.google.com/maps/place/Weinfelderstrasse%2013+8575+B%C3%BCrglen%20TG,
Jung & Partner Bauspengl.AG,Bauspenglerei,http://www.jungbauspenglerei.ch/,tel:044 820 01 77,fax:044 820 01 72,"Neuhofstrasse 23
8600 Dübendorf",https://www.google.com/maps/place/Neuhofstrasse%2023+8600+D%C3%BCbendorf,info@jungbauspenglerei.ch
werbetafel.ch,Werbeagenturen,http://www.werbetafel.ch/,tel:044 500 96 05,,"Oehningerstrasse 47
8260 Stein am Rhein",https://www.google.com/maps/place/Oehningerstrasse%2047+8260+Stein%20am%20Rhein,info@werbetafel.ch
Bildhaueratelier A. Meier GmbH,Be- und Verarbeitung von Naturwerksteinen und Natursteinen a. n. g.,http://www.bildhauer-meier.ch/,tel:056 441 04 79,,"Müriweg 2
5200 Brugg AG",https://www.google.com/maps/place/M%C3%BCriweg%202+5200+Brugg%20AG,info@bildhauer-meier.ch
Levo-Batterien AG,Herstellung von Batterien und Akkumulatoren,http://www.levobatterien.com/,tel:061 971 22 00,fax:061 971 22 77,"Vordere Grossmatt
4457 Diegten",https://www.google.com/maps/place/Vordere%20Grossmatt+4457+Diegten,
Emil Albisser,Detailhandel mit Automobilteilen und -zubehör,,tel:062 291 17 35,,"Chrummacker 3
4658 Däniken SO",https://www.google.com/maps/place/Chrummacker%203+4658+D%C3%A4niken%20SO,website not accessible
Schärer Blitzgerüst AG,Gerüstbau,http://www.blitzgeruest.ch/,tel:044 740 40 84,fax:043 455 48 05,"Poststrasse 27b
8953 Dietikon",https://www.google.com/maps/place/Poststrasse%2027b+8953+Dietikon,d.nasufi@blitzgeruest.ch
BDM Immobilien GmbH,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",,tel:071 447 12 23,,"Pündtstrasse 1
9320 Arbon",https://www.google.com/maps/place/P%C3%BCndtstrasse%201+9320+Arbon,website not accessible
BONETTI Costruzioni Sagl,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,,tel:091 795 11 26,fax:091 795 31 59,"Via al Forte 9
6573 Magadino",https://www.google.com/maps/place/Via%20al%20Forte%209+6573+Magadino,website not accessible
Fredy Hofstetter,Grosshandel mit sonstigen Maschinen und Ausrüstungen,,,,"Webergasse 41
8200 Schaffhausen",https://www.google.com/maps/place/Webergasse%2041+8200+Schaffhausen,website not accessible
RaumART AG,Detailhandel mit Möbeln,http://www.raumart.ch/,tel:027 922 70 70,fax:027 922 70 75,"Furkastrasse 140
3904 Naters",https://www.google.com/maps/place/Furkastrasse%20140+3904+Naters,info@raumart.ch
Bijoux Bacara,Grosshandel mit Schmuck,,,,"Grand-Chêne
1002 Lausanne",https://www.google.com/maps/place/Grand-Ch%C3%AAne+1002+Lausanne,website not accessible
Heinz Schmid,Sonstiger Fachdetailhandel a. n. g. (in Verkaufsräumen),,tel:091 857 66 63,,"in Arla 10
6528 Camorino",https://www.google.com/maps/place/in%20Arla%2010+6528+Camorino,website not accessible
Musa GmbH,Verlegen von Fliesen und Platten,,tel:071 951 08 33,,"Bahnhofstrasse 18
9242 Oberuzwil",https://www.google.com/maps/place/Bahnhofstrasse%2018+9242+Oberuzwil,website not accessible
Rolf Blum Moto,"Handel mit Motorrädern, Kraftradteilen und -zubehör; Instandhaltung und Reparatur von Motorrädern",http://www.blum-moto.ch/,tel:061 261 36 30,fax:061 261 37 28,"Dornacherstrasse 301
4053 Basel",https://www.google.com/maps/place/Dornacherstrasse%20301+4053+Basel,bad link
Bétrisey et Albrecht Vins Sàrl,Grosshandel mit Wein und Spirituosen,http://www.sangbarbare.ch/,tel:027 203 21 86,fax:027 203 67 13,"Avenue St-François 2
1950 Sion",https://www.google.com/maps/place/Avenue%20St-Fran%C3%A7ois%202+1950+Sion,sangbarbare@hotmail.com
"Bierkönig, Restaurant","Verwaltung von Hotels, Gasthöfen und Pensionen",,tel:081 250 44 00,,"Untere Gasse 25
7000 Chur",https://www.google.com/maps/place/Untere%20Gasse%2025+7000+Chur,website not accessible
Catherine De Marchi,Detailhandel mit Antiquitäten,,tel:061 722 11 37,,"Eigenweg 40
4107 Ettingen",https://www.google.com/maps/place/Eigenweg%2040+4107+Ettingen,website not accessible
Garage Di Pietro AG,lnstandhaltung und Reparatur von Automobilen,,tel:062 891 69 63,,"Dammweg 4
5503 Schafisheim",https://www.google.com/maps/place/Dammweg%204+5503+Schafisheim,website not accessible
René Kästli,Architekturbüros,http://www.exklusiv-plan.ch/,tel:032 365 42 32,fax:032 365 42 32,"Dorfstrasse 1
3232 Ins",https://www.google.com/maps/place/Dorfstrasse%201+3232+Ins,
med.Fusspflege/Podologie,Kosmetiksalons,,tel:062 398 57 61,,"Gunzgerstrasse 88
4618 Boningen",https://www.google.com/maps/place/Gunzgerstrasse%2088+4618+Boningen,website not accessible
"EG Baugesellschaft Motta, Seewis",Aktivitäten der Generalunternehmen im Baugewerbe,,tel:081 720 06 30,,"Zeughausstrasse 26
8887 Mels",https://www.google.com/maps/place/Zeughausstrasse%2026+8887+Mels,website not accessible
Beatrice Brunner,"Detailhandel mit Vorhängen, Teppichen, Fussbodenbelägen und Tapeten",,tel:041 371 12 30,,"Benzibühlstrasse 12
6044 Udligenswil",https://www.google.com/maps/place/Benzib%C3%BChlstrasse%2012+6044+Udligenswil,website not accessible
Hair Factory,Coiffeursalons,http://www.hairfactory.ch/,tel:044 940 87 33,,"Bankstrasse 8
8610 Uster",https://www.google.com/maps/place/Bankstrasse%208+8610+Uster,
Holzbau Krieg AG,"Holzbau, Zimmerei",,tel:031 781 23 44,fax:031 781 23 60,"Jabergstrasse 17
3116 Kirchdorf BE",https://www.google.com/maps/place/Jabergstrasse%2017+3116+Kirchdorf%20BE,website not accessible
ISOFUTUR SA,"Bauschreinerei, Fenster und Türen",http://www.isofutur.ch/,tel:026 912 26 46,fax:026 912 03 65,"Champ-Paccot 4
1627 Vaulruz",https://www.google.com/maps/place/Champ-Paccot%204+1627+Vaulruz,info@isofutur.ch
Beck Umweltservice AG,Rückgewinnung sortierter Werkstoffe,http://www.sammelhof.ch/,tel:041 925 19 00,,"Allmendstrasse 5
6210 Sursee",https://www.google.com/maps/place/Allmendstrasse%205+6210+Sursee,
autoweibel ag,lnstandhaltung und Reparatur von Automobilen,http://www.autoweibel.ch/,tel:032 391 71 21,fax:032 391 71 20,"Murtenstrasse 4
3270 Aarberg",https://www.google.com/maps/place/Murtenstrasse%204+3270+Aarberg,lorenz.weibel@autoweibel.ch
Carrosserie Chläggi AG,Reparatur und Lackieren von Carrosserien,,tel:052 681 22 77,fax:052 681 22 82,"Langfeldweg 9
8213 Neunkirch",https://www.google.com/maps/place/Langfeldweg%209+8213+Neunkirch,website not accessible
Auxilium-idc Sàrl,Berufliche Erwachsenenbildung,https://www.auxilium-idc.ch/,tel:079 422 14 55,,"Rue du Chanoine Broquet 2
1890 St-Maurice",https://www.google.com/maps/place/Rue%20du%20Chanoine%20Broquet%202+1890+St-Maurice,info@auxilium-idc.ch
Burkhalter Bedachungen,Dachdeckerei,,tel:034 431 13 81,,"Gammenthal 829
3454 Sumiswald",https://www.google.com/maps/place/Gammenthal%20829+3454+Sumiswald,website not accessible
Optik und Uhren Hildenbrand AG,Detailhandel mit Brillen und anderen Sehhilfen,,tel:026 670 28 49,fax:026 670 49 85,"Rathausgasse 4
3280 Murten",https://www.google.com/maps/place/Rathausgasse%204+3280+Murten,website not accessible
Michel Fontana SA,Berufliche Erwachsenenbildung,http://www.michelfontana.ch/,tel:021 825 48 48,,"Chemin du Petit Pont 1
1185 Mont-sur-Rolle",https://www.google.com/maps/place/Chemin%20du%20Petit%20Pont%201+1185+Mont-sur-Rolle,
